"","SITE","SURVEYID","OBS","DATE","TEMP","WINDS_0","WINDD","TRSCT","SECTION","WINDS","COMMENTS","s_dtime","e_dtime","FLAG","UNK","SOPPIP","COMPIP","MYOTI","PIP","DUNNO","PAUR","NOCTU","NOISE","fSECTION","ttMidn"
"127","Auld Dalbrack","Auld Dalbrack-1","JM",2013-06-12,"17.6","1.8","NW","S",3,0,NA,2013-06-13 00:00:00,2013-06-13 00:13:00,0,0,0,0,0,0,0,0,0,0,"3",0
"128","Auld Dalbrack","Auld Dalbrack-1","JM",2013-06-12,"17.6","1.8","NW","S",2,0,NA,2013-06-13 00:00:00,2013-06-13 00:13:00,0,0,0,0,0,0,0,0,0,0,"2",0
"129","Auld Dalbrack","Auld Dalbrack-1","JM",2013-06-12,"17.6","1.8","NW","S",1,0,NA,2013-06-13 00:00:00,2013-06-13 00:13:00,0,0,1,0,0,0,0,0,0,0,"1",0
"130","Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","N",1,1.2,NA,2013-07-30 00:55:00,2013-07-30 01:09:00,0,0,0,0,0,0,0,0,0,0,"1",55
"131","Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","N",2,2.5,NA,2013-07-30 00:55:00,2013-07-30 01:09:00,0,0,0,0,0,0,0,0,0,0,"2",55
"132","Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","N",3,2.9,NA,2013-07-30 00:55:00,2013-07-30 01:09:00,0,0,0,0,0,0,0,0,0,0,"3",55
"133","Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","N",4,2.7,NA,2013-07-30 00:55:00,2013-07-30 01:09:00,0,0,0,0,0,0,0,0,0,0,"4",55
"134","Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","N",5,2.6,NA,2013-07-30 00:55:00,2013-07-30 01:09:00,0,0,0,1,0,0,0,0,0,0,"5",55
"135","Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","E",5,0,NA,2013-07-30 01:24:00,2013-07-30 01:36:00,0,0,2,0,0,0,0,0,0,0,"5",84
"136","Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","E",4,0.1,NA,2013-07-30 01:24:00,2013-07-30 01:36:00,0,0,1,0,0,0,0,0,0,0,"4",84
"137","Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","E",3,1.1,NA,2013-07-30 01:24:00,2013-07-30 01:36:00,0,0,2,0,0,4,2,0,0,0,"3",84
"138","Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","E",2,0,NA,2013-07-30 01:24:00,2013-07-30 01:36:00,0,0,3,0,1,0,0,0,0,0,"2",84
"139","Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","E",1,0,NA,2013-07-30 01:24:00,2013-07-30 01:36:00,0,0,0,0,0,0,0,0,0,0,"1",84
"140","Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","W",1,0.1,NA,2013-07-30 01:37:00,2013-07-30 01:53:00,0,0,1,0,0,0,0,0,0,0,"1",97
"141","Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","W",2,2.4,NA,2013-07-30 01:37:00,2013-07-30 01:53:00,0,0,0,0,0,0,0,0,0,0,"2",97
"142","Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","W",3,1.6,NA,2013-07-30 01:37:00,2013-07-30 01:53:00,0,0,0,0,0,0,0,0,0,0,"3",97
"143","Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","W",4,0.5,NA,2013-07-30 01:37:00,2013-07-30 01:53:00,0,0,0,0,0,0,0,0,0,0,"4",97
"144","Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","W",5,0,NA,2013-07-30 01:37:00,2013-07-30 01:53:00,0,0,0,0,0,0,0,0,0,0,"5",97
"145","Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","S",5,0,NA,2013-07-30 02:05:00,2013-07-30 02:19:00,0,0,2,0,0,0,0,0,0,0,"5",125
"146","Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","S",4,0,NA,2013-07-30 02:05:00,2013-07-30 02:19:00,0,0,0,0,0,0,0,0,0,0,"4",125
"147","Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","S",3,0,NA,2013-07-30 02:05:00,2013-07-30 02:19:00,0,0,0,0,0,0,0,0,0,0,"3",125
"148","Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","S",2,0,NA,2013-07-30 02:05:00,2013-07-30 02:19:00,0,0,6,0,0,0,0,0,0,0,"2",125
"149","Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","S",1,0,NA,2013-07-30 02:05:00,2013-07-30 02:19:00,1,0,1,0,0,0,0,0,0,0,"1",125
"150","Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","N",5,0,NA,2013-06-17 23:34:00,2013-06-17 23:48:59,0,0,2,1,0,0,0,0,0,0,"5",-26
"151","Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","N",4,0,NA,2013-06-17 23:34:00,2013-06-17 23:48:59,0,0,5,4,0,1,0,0,0,0,"4",-26
"152","Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","N",3,0,NA,2013-06-17 23:34:00,2013-06-17 23:48:59,0,0,1,0,0,0,0,0,0,0,"3",-26
"153","Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","N",2,0,NA,2013-06-17 23:34:00,2013-06-17 23:48:59,0,0,0,0,0,0,0,0,0,0,"2",-26
"154","Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","N",1,0,NA,2013-06-17 23:34:00,2013-06-17 23:48:59,0,0,0,0,0,1,0,0,0,0,"1",-26
"155","Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","W",1,1.1,NA,2013-06-17 23:50:00,2013-06-18 00:04:59,0,0,0,0,0,2,0,0,0,0,"1",-10
"156","Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","W",2,0.5,NA,2013-06-17 23:50:00,2013-06-18 00:04:59,0,0,0,0,0,0,0,0,0,0,"2",-10
"157","Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","W",3,0,NA,2013-06-17 23:50:00,2013-06-18 00:04:59,0,0,0,0,0,0,0,0,0,0,"3",-10
"158","Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","W",4,0.3,NA,2013-06-17 23:50:00,2013-06-18 00:04:59,0,0,0,0,0,1,0,0,0,0,"4",-10
"159","Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","W",5,0,NA,2013-06-17 23:50:00,2013-06-18 00:04:59,0,0,0,0,0,0,0,0,0,0,"5",-10
"160","Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","S",5,0,NA,2013-06-18 00:20:59,2013-06-18 00:35:00,0,0,0,0,0,0,0,0,0,0,"5",20.9833333333333
"161","Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","S",4,0,NA,2013-06-18 00:20:59,2013-06-18 00:35:00,0,0,2,1,0,2,0,0,0,0,"4",20.9833333333333
"162","Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","S",3,0,NA,2013-06-18 00:20:59,2013-06-18 00:35:00,0,0,0,6,0,1,0,0,0,0,"3",20.9833333333333
"163","Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","S",2,1.4,NA,2013-06-18 00:20:59,2013-06-18 00:35:00,0,0,0,2,0,0,0,0,0,0,"2",20.9833333333333
"164","Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","S",1,1.2,NA,2013-06-18 00:20:59,2013-06-18 00:35:00,0,0,0,0,0,0,0,0,0,0,"1",20.9833333333333
"165","Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","S",1,1.7,NA,2013-08-02 00:52:00,2013-08-02 01:09:00,0,0,0,0,0,0,0,0,0,0,"1",52
"166","Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","S",2,0.9,NA,2013-08-02 00:52:00,2013-08-02 01:09:00,0,0,0,0,0,0,0,0,0,0,"2",52
"167","Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","S",3,0.1,NA,2013-08-02 00:52:00,2013-08-02 01:09:00,0,0,1,0,0,0,0,0,0,0,"3",52
"168","Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","S",4,1.5,NA,2013-08-02 00:52:00,2013-08-02 01:09:00,0,0,1,0,0,0,0,0,0,0,"4",52
"169","Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","S",5,0,NA,2013-08-02 00:52:00,2013-08-02 01:09:00,0,0,0,0,0,0,0,0,0,0,"5",52
"170","Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","W",5,1.1,NA,2013-08-02 01:25:00,2013-08-02 01:38:00,0,0,0,0,0,0,0,0,0,0,"5",85
"171","Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","W",4,1.1,NA,2013-08-02 01:25:00,2013-08-02 01:38:00,0,0,0,0,0,0,0,0,0,0,"4",85
"172","Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","W",3,0.8,NA,2013-08-02 01:25:00,2013-08-02 01:38:00,0,0,0,0,0,0,0,0,0,0,"3",85
"173","Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","W",2,0.6,NA,2013-08-02 01:25:00,2013-08-02 01:38:00,0,0,0,0,0,0,0,0,0,0,"2",85
"174","Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","W",1,0,NA,2013-08-02 01:25:00,2013-08-02 01:38:00,0,0,0,0,0,0,0,0,0,0,"1",85
"175","Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","N",1,0.2,NA,2013-08-02 01:41:00,2013-08-02 01:56:00,0,0,1,0,0,0,0,0,0,0,"1",101
"176","Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","N",2,0,NA,2013-08-02 01:41:00,2013-08-02 01:56:00,0,0,6,0,0,0,0,0,0,0,"2",101
"177","Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","N",3,0,NA,2013-08-02 01:41:00,2013-08-02 01:56:00,0,0,1,0,0,0,0,0,0,0,"3",101
"178","Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","N",4,0,NA,2013-08-02 01:41:00,2013-08-02 01:56:00,0,0,2,0,0,0,0,0,0,0,"4",101
"179","Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","N",5,0,NA,2013-08-02 01:41:00,2013-08-02 01:56:00,0,0,3,0,0,1,0,0,0,0,"5",101
"180","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","S",1,1.2,NA,2013-05-28 22:15:00,2013-05-28 22:33:00,0,0,0,0,0,0,0,0,0,0,"1",-105
"181","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","S",2,0,NA,2013-05-28 22:15:00,2013-05-28 22:33:00,0,0,0,0,0,0,0,0,0,0,"2",-105
"182","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","S",3,0,NA,2013-05-28 22:15:00,2013-05-28 22:33:00,0,0,0,0,0,0,0,0,0,0,"3",-105
"183","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","S",4,1.3,NA,2013-05-28 22:15:00,2013-05-28 22:33:00,0,0,0,0,0,0,0,0,0,0,"4",-105
"184","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","S",5,0,NA,2013-05-28 22:15:00,2013-05-28 22:33:00,0,0,0,0,0,0,0,0,0,0,"5",-105
"185","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","W",5,0,NA,2013-05-28 22:47:59,2013-05-28 23:03:00,0,0,0,0,0,0,0,0,0,0,"5",-72.0166666666667
"186","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","W",4,0.8,NA,2013-05-28 22:47:59,2013-05-28 23:03:00,0,0,0,0,0,0,0,0,0,0,"4",-72.0166666666667
"187","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","W",3,1.4,NA,2013-05-28 22:47:59,2013-05-28 23:03:00,0,0,0,0,0,0,0,0,0,0,"3",-72.0166666666667
"188","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","W",2,1.4,NA,2013-05-28 22:47:59,2013-05-28 23:03:00,0,0,0,0,0,0,0,0,0,0,"2",-72.0166666666667
"189","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","W",1,1.4,NA,2013-05-28 22:47:59,2013-05-28 23:03:00,0,0,0,0,0,0,0,0,0,0,"1",-72.0166666666667
"190","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","E",1,2.4,NA,2013-05-28 23:03:00,2013-05-28 23:19:00,0,0,1,0,0,0,0,0,0,0,"1",-57
"191","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","E",2,2.8,NA,2013-05-28 23:03:00,2013-05-28 23:19:00,0,0,1,0,0,0,0,0,0,0,"2",-57
"192","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","E",3,3.6,NA,2013-05-28 23:03:00,2013-05-28 23:19:00,0,0,0,0,0,0,0,0,0,0,"3",-57
"193","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","E",4,3.9,NA,2013-05-28 23:03:00,2013-05-28 23:19:00,0,0,0,0,0,0,0,0,0,0,"4",-57
"194","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","E",5,1.5,NA,2013-05-28 23:03:00,2013-05-28 23:19:00,0,0,0,0,0,0,0,0,0,0,"5",-57
"195","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","N",6,2,NA,2013-05-28 23:22:00,2013-05-28 23:44:00,0,0,0,0,0,0,0,0,0,0,"6",-38
"196","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","N",5,0,NA,2013-05-28 23:22:00,2013-05-28 23:44:00,0,0,0,6,0,0,0,0,0,0,"5",-38
"197","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","N",4,0.7,NA,2013-05-28 23:22:00,2013-05-28 23:44:00,0,0,0,8,0,0,0,0,0,0,"4",-38
"198","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","N",3,1.1,NA,2013-05-28 23:22:00,2013-05-28 23:44:00,0,0,0,0,0,0,0,0,0,0,"3",-38
"199","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","N",2,2.5,NA,2013-05-28 23:22:00,2013-05-28 23:44:00,0,0,0,0,0,0,0,0,0,0,"2",-38
"200","Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","N",1,1.9,NA,2013-05-28 23:22:00,2013-05-28 23:44:00,0,0,0,0,0,0,0,0,0,0,"1",-38
"201","Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"E",1,2.9,NA,2013-06-13 22:27:00,2013-06-13 22:43:00,0,0,0,0,0,0,0,0,0,0,"1",-93
"202","Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"E",2,5.2,NA,2013-06-13 22:27:00,2013-06-13 22:43:00,0,0,0,0,0,0,0,0,0,0,"2",-93
"203","Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"E",3,4,NA,2013-06-13 22:27:00,2013-06-13 22:43:00,0,0,0,0,0,0,0,0,0,0,"3",-93
"204","Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"E",4,7.6,NA,2013-06-13 22:27:00,2013-06-13 22:43:00,0,0,0,0,0,0,0,0,0,0,"4",-93
"205","Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"E",5,5.4,NA,2013-06-13 22:27:00,2013-06-13 22:43:00,0,0,0,0,0,0,0,0,0,0,"5",-93
"206","Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"N",1,2,NA,2013-06-13 22:47:00,2013-06-13 23:10:00,0,0,0,0,0,0,0,0,0,0,"1",-73
"207","Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"N",2,0.4,NA,2013-06-13 22:47:00,2013-06-13 23:10:00,0,0,0,0,0,0,0,0,0,0,"2",-73
"208","Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"N",3,1.2,NA,2013-06-13 22:47:00,2013-06-13 23:10:00,0,0,0,0,0,0,0,0,0,0,"3",-73
"209","Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"N",4,3,NA,2013-06-13 22:47:00,2013-06-13 23:10:00,0,0,0,0,0,0,0,0,0,0,"4",-73
"210","Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"N",5,0.3,NA,2013-06-13 22:47:00,2013-06-13 23:10:00,0,0,0,2,0,0,0,0,0,0,"5",-73
"211","Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"W",1,4.2,NA,2013-06-13 23:10:00,2013-06-13 23:23:59,0,0,0,0,0,0,0,0,0,0,"1",-50
"212","Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"W",2,3.1,NA,2013-06-13 23:10:00,2013-06-13 23:23:59,0,0,0,0,0,0,0,0,0,0,"2",-50
"213","Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"W",3,4.3,NA,2013-06-13 23:10:00,2013-06-13 23:23:59,0,0,0,0,0,0,0,0,0,0,"3",-50
"214","Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"W",4,4.3,NA,2013-06-13 23:10:00,2013-06-13 23:23:59,0,0,0,0,0,0,0,0,0,0,"4",-50
"215","Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"W",5,3.2,NA,2013-06-13 23:10:00,2013-06-13 23:23:59,0,0,0,0,0,0,0,0,0,0,"5",-50
"216","Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"S",1,1.9,NA,2013-06-13 23:37:00,2013-06-13 23:51:00,0,0,0,0,0,0,0,0,0,0,"1",-23
"217","Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"S",2,2.3,NA,2013-06-13 23:37:00,2013-06-13 23:51:00,0,0,0,0,0,0,0,0,0,0,"2",-23
"218","Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"S",3,2,NA,2013-06-13 23:37:00,2013-06-13 23:51:00,0,0,0,0,0,0,0,0,0,0,"3",-23
"219","Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"S",4,1.7,NA,2013-06-13 23:37:00,2013-06-13 23:51:00,0,0,0,0,0,0,0,0,0,0,"4",-23
"220","Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"S",5,2.8,NA,2013-06-13 23:37:00,2013-06-13 23:51:00,0,0,0,0,0,0,0,0,0,0,"5",-23
"221","Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"S",1,0,NA,2013-06-26 22:31:59,2013-06-26 22:44:59,0,0,0,0,0,0,0,0,0,0,"1",-88.0166666666667
"222","Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"S",2,0,NA,2013-06-26 22:31:59,2013-06-26 22:44:59,0,0,0,0,0,0,0,0,0,0,"2",-88.0166666666667
"223","Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"S",3,0.3,NA,2013-06-26 22:31:59,2013-06-26 22:44:59,0,0,0,0,0,0,0,0,0,0,"3",-88.0166666666667
"224","Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"S",4,0.1,NA,2013-06-26 22:31:59,2013-06-26 22:44:59,0,0,0,0,0,0,0,0,0,0,"4",-88.0166666666667
"225","Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"S",5,0,NA,2013-06-26 22:31:59,2013-06-26 22:44:59,0,0,0,0,0,0,0,0,0,0,"5",-88.0166666666667
"226","Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"W",1,0.3,NA,2013-06-26 22:54:59,2013-06-26 23:08:00,0,0,0,0,0,0,0,0,0,0,"1",-65.0166666666667
"227","Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"W",2,0.3,NA,2013-06-26 22:54:59,2013-06-26 23:08:00,0,0,0,0,0,0,0,0,0,0,"2",-65.0166666666667
"228","Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"W",3,0.3,NA,2013-06-26 22:54:59,2013-06-26 23:08:00,0,0,0,0,0,0,0,0,0,0,"3",-65.0166666666667
"229","Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"W",4,0.3,NA,2013-06-26 22:54:59,2013-06-26 23:08:00,0,0,0,0,0,0,0,0,0,0,"4",-65.0166666666667
"230","Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"W",5,0,NA,2013-06-26 22:54:59,2013-06-26 23:08:00,0,0,0,0,0,0,0,0,0,0,"5",-65.0166666666667
"231","Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"N",1,0.3,NA,2013-06-26 23:09:00,2013-06-26 23:29:59,0,0,0,0,0,0,0,0,0,0,"1",-51
"232","Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"N",2,0,NA,2013-06-26 23:09:00,2013-06-26 23:29:59,0,0,2,0,0,0,0,0,0,0,"2",-51
"233","Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"N",3,0,NA,2013-06-26 23:09:00,2013-06-26 23:29:59,0,0,0,0,0,0,0,0,0,0,"3",-51
"234","Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"N",4,0,NA,2013-06-26 23:09:00,2013-06-26 23:29:59,0,0,3,2,0,0,0,0,0,0,"4",-51
"235","Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"N",5,0.5,NA,2013-06-26 23:09:00,2013-06-26 23:29:59,0,0,0,7,0,0,0,0,0,0,"5",-51
"236","Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"E",1,0.5,NA,2013-06-26 23:32:59,2013-06-26 23:48:00,0,0,0,0,0,0,0,0,0,0,"1",-27.0166666666667
"237","Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"E",2,0,NA,2013-06-26 23:32:59,2013-06-26 23:48:00,0,0,0,0,0,0,0,0,0,0,"2",-27.0166666666667
"238","Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"E",3,0,NA,2013-06-26 23:32:59,2013-06-26 23:48:00,0,0,0,0,0,0,0,0,0,0,"3",-27.0166666666667
"239","Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"E",4,0.3,NA,2013-06-26 23:32:59,2013-06-26 23:48:00,0,0,0,0,0,0,0,0,0,0,"4",-27.0166666666667
"240","Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"E",5,0,NA,2013-06-26 23:32:59,2013-06-26 23:48:00,0,0,0,0,0,0,0,0,0,0,"5",-27.0166666666667
"241","Castlemains","Castlemains-2","KH",2013-07-13,"NA","NA",NA,"E",1,1.3,NA,2013-07-13 23:39:59,2013-07-13 23:51:59,0,0,0,0,0,0,0,0,0,0,"1",-20.0166666666667
"242","Castlemains","Castlemains-2","KH",2013-07-13,"NA","NA",NA,"E",2,1.1,NA,2013-07-13 23:39:59,2013-07-13 23:51:59,0,0,1,0,0,0,0,0,0,0,"2",-20.0166666666667
"243","Castlemains","Castlemains-2","KH",2013-07-13,"NA","NA",NA,"E",3,1.1,NA,2013-07-13 23:39:59,2013-07-13 23:51:59,0,0,0,0,0,0,0,0,0,0,"3",-20.0166666666667
"244","Castlemains","Castlemains-2","KH",2013-07-13,"NA","NA",NA,"E",4,1,NA,2013-07-13 23:39:59,2013-07-13 23:51:59,0,0,0,0,0,0,0,0,0,0,"4",-20.0166666666667
"245","Castlemains","Castlemains-2","KH",2013-07-13,"NA","NA",NA,"E",5,1.1,NA,2013-07-13 23:39:59,2013-07-13 23:51:59,0,0,0,0,0,0,0,0,0,0,"5",-20.0166666666667
"246","Castlemains","Castlemains-2","KH",2013-07-13,"NA","NA",NA,"N",1,0.4,NA,2013-07-13 23:57:00,2013-07-14 00:13:00,0,0,0,0,0,0,0,0,0,0,"1",-3
"247","Castlemains","Castlemains-2","KH",2013-07-13,"NA","NA",NA,"N",2,0.5,NA,2013-07-13 23:57:00,2013-07-14 00:13:00,0,0,0,0,0,0,0,0,0,0,"2",-3
"248","Castlemains","Castlemains-2","KH",2013-07-13,"NA","NA",NA,"N",3,0.3,NA,2013-07-13 23:57:00,2013-07-14 00:13:00,0,0,0,0,0,0,0,0,0,0,"3",-3
"249","Castlemains","Castlemains-2","KH",2013-07-13,"NA","NA",NA,"N",4,0,NA,2013-07-13 23:57:00,2013-07-14 00:13:00,0,0,0,0,0,0,0,0,0,0,"4",-3
"250","Castlemains","Castlemains-2","KH",2013-07-13,"NA","NA",NA,"N",5,0.2,NA,2013-07-13 23:57:00,2013-07-14 00:13:00,0,0,1,1,0,0,0,0,0,0,"5",-3
"251","Castlemains","Castlemains-2","KH",2013-07-13,"NA","NA",NA,"W",1,0.9,NA,2013-07-14 00:13:00,2013-07-14 00:24:00,0,0,0,0,0,0,0,0,0,0,"1",13
"252","Castlemains","Castlemains-2","KH",2013-07-13,"NA","NA",NA,"W",2,0.8,NA,2013-07-14 00:13:00,2013-07-14 00:24:00,0,0,0,0,0,0,0,0,0,0,"2",13
"253","Castlemains","Castlemains-2","KH",2013-07-13,"NA","NA",NA,"W",3,1.6,NA,2013-07-14 00:13:00,2013-07-14 00:24:00,0,0,0,2,0,0,0,0,0,0,"3",13
"254","Castlemains","Castlemains-2","KH",2013-07-13,"NA","NA",NA,"W",4,1.3,NA,2013-07-14 00:13:00,2013-07-14 00:24:00,0,0,4,7,0,1,0,0,0,0,"4",13
"255","Castlemains","Castlemains-2","KH",2013-07-13,"NA","NA",NA,"W",5,0.7,NA,2013-07-14 00:13:00,2013-07-14 00:24:00,0,0,1,4,0,2,0,0,0,0,"5",13
"256","Castlemains","Castlemains-2","KH",2013-07-13,"NA","NA",NA,"S",1,0.7,NA,2013-07-14 00:36:59,2013-07-14 00:46:59,0,0,0,0,0,0,0,0,0,0,"1",36.9833333333333
"257","Castlemains","Castlemains-2","KH",2013-07-13,"NA","NA",NA,"S",2,0.2,NA,2013-07-14 00:36:59,2013-07-14 00:46:59,0,0,1,0,0,0,0,0,0,0,"2",36.9833333333333
"258","Castlemains","Castlemains-2","KH",2013-07-13,"NA","NA",NA,"S",3,0.5,NA,2013-07-14 00:36:59,2013-07-14 00:46:59,0,0,0,1,0,0,0,0,0,0,"3",36.9833333333333
"259","Castlemains","Castlemains-2","KH",2013-07-13,"NA","NA",NA,"S",4,0.4,NA,2013-07-14 00:36:59,2013-07-14 00:46:59,0,0,0,0,0,0,0,0,0,0,"4",36.9833333333333
"260","Castlemains","Castlemains-2","KH",2013-07-13,"NA","NA",NA,"S",5,0.2,NA,2013-07-14 00:36:59,2013-07-14 00:46:59,0,0,0,0,0,0,0,0,0,0,"5",36.9833333333333
