"SITE","SURVEYID","OBS","DATE","TEMP","WINDS_0","WINDD","TRSCT","SECTION","WINDS","COMMENTS","s_dtime","e_dtime","FLAG","UNK","SOPPIP","COMPIP","MYOTI","PIP","DUNNO","PAUR","NOCTU","NOISE"
"Mosshouses","Mosshouses-1","MG",2014-08-05,11,NA,NA,4,400,0,"Turbine(s) spinning",2014-08-05 00:46:32,2014-08-05 00:49:11,0,0,1,1,0,0,0,0,0,0
"Mosshouses","Mosshouses-1","MG",2014-08-05,11,NA,NA,4,500,0,"Turbine(s) spinning",2014-08-05 00:49:11,2014-08-05 00:51:43,0,0,0,0,0,0,0,0,0,0
"Mosshouses","Mosshouses-1","MG",2014-08-05,11,NA,NA,4,600,0,"Turbine(s) spinning",2014-08-05 00:51:43,2014-08-05 00:54:58,0,0,0,0,0,0,0,0,0,0
"Mosshouses","Mosshouses-2","MG",2014-09-03,14,NA,NA,1,0,0,"Turbine(s) spinning",2014-09-03 21:29:26,2014-09-03 21:32:11,0,0,1,0,0,0,0,0,0,0
"Mosshouses","Mosshouses-2","MG",2014-09-03,14,NA,NA,1,100,0,"Turbine(s) spinning",2014-09-03 21:32:11,2014-09-03 21:34:49,0,0,0,1,0,0,0,0,0,0
"Mosshouses","Mosshouses-2","MG",2014-09-03,14,NA,NA,1,200,0,"Turbine(s) spinning",2014-09-03 21:34:49,2014-09-03 21:37:34,0,0,0,0,0,0,0,0,0,0
"Mosshouses","Mosshouses-2","MG",2014-09-03,14,NA,NA,1,300,0,"Turbine(s) spinning",2014-09-03 21:37:34,2014-09-03 21:39:56,0,0,0,0,0,0,0,0,0,0
"Mosshouses","Mosshouses-2","MG",2014-09-03,14,NA,NA,1,400,0,"Turbine(s) spinning",2014-09-03 21:39:56,2014-09-03 21:42:49,0,0,0,2,0,0,1,0,0,0
"Mosshouses","Mosshouses-2","MG",2014-09-03,14,NA,NA,1,500,0,"Turbine(s) spinning",2014-09-03 21:42:49,2014-09-03 21:45:32,0,0,1,1,1,0,0,0,0,0
"Mosshouses","Mosshouses-2","MG",2014-09-03,14,NA,NA,1,600,0,"Turbine(s) spinning",2014-09-03 21:45:32,2014-09-03 21:48:33,0,0,0,6,0,0,0,0,0,0
"Mosshouses","Mosshouses-2","MG",2014-09-03,14,NA,NA,1,700,0,"Turbine(s) spinning",2014-09-03 21:48:33,2014-09-03 21:51:34,0,0,0,0,0,0,0,0,0,0
"Mosshouses","Mosshouses-2","MG",2014-09-03,14,NA,NA,3,0,0,"Turbine(s) not spinning",2014-09-03 20:48:15,2014-09-03 20:50:49,0,0,0,0,0,0,0,0,0,0
"Mosshouses","Mosshouses-2","MG",2014-09-03,14,NA,NA,3,100,0,"Turbine(s) not spinning",2014-09-03 20:50:49,2014-09-03 20:53:50,0,0,0,0,0,0,0,0,0,1
"Mosshouses","Mosshouses-2","MG",2014-09-03,14,NA,NA,3,200,0,"Turbine(s) not spinning",2014-09-03 20:53:50,2014-09-03 20:56:24,0,0,0,0,0,0,0,0,0,0
"Mosshouses","Mosshouses-2","MG",2014-09-03,14,NA,NA,3,300,0,"Turbine(s) not spinning",2014-09-03 20:56:24,2014-09-03 20:58:50,0,0,0,0,0,0,0,0,0,0
"Mosshouses","Mosshouses-2","MG",2014-09-03,14,NA,NA,3,400,0,"Turbine(s) not spinning",2014-09-03 20:58:50,2014-09-03 21:01:51,0,0,0,0,0,0,0,0,0,0
"Mosshouses","Mosshouses-2","MG",2014-09-03,14,NA,NA,4,0,0,"Turbine(s) not spinning",2014-09-03 21:04:45,2014-09-03 21:07:27,0,0,0,0,0,0,0,0,0,0
"Mosshouses","Mosshouses-2","MG",2014-09-03,14,NA,NA,4,100,0,"Turbine(s) not spinning",2014-09-03 21:07:27,2014-09-03 21:10:05,0,0,0,3,0,0,0,0,0,0
"Mosshouses","Mosshouses-2","MG",2014-09-03,14,NA,NA,4,200,0,"Turbine(s) not spinning",2014-09-03 21:10:05,2014-09-03 21:12:59,0,0,0,2,0,0,0,0,0,1
"Mosshouses","Mosshouses-2","MG",2014-09-03,14,NA,NA,4,300,0,"Turbine(s) not spinning",2014-09-03 21:12:59,2014-09-03 21:15:34,0,0,0,1,0,0,0,0,0,0
"Mosshouses","Mosshouses-2","MG",2014-09-03,14,NA,NA,4,400,0,"Turbine(s) not spinning",2014-09-03 21:15:34,2014-09-03 21:18:08,0,0,0,2,0,0,0,0,0,0
"Mosshouses","Mosshouses-2","MG",2014-09-03,14,NA,NA,4,500,0,"Turbine(s) not spinning",2014-09-03 21:18:08,2014-09-03 21:20:45,0,0,0,2,0,0,0,0,0,0
"Mosshouses","Mosshouses-2","MG",2014-09-03,14,NA,NA,4,600,0,"Turbine(s) not spinning",2014-09-03 21:20:45,2014-09-03 21:23:39,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,1,0,2.2,"Turbine(s) spinning",2014-07-29 22:25:52,2014-07-29 22:28:49,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,1,100,0,"Turbine(s) spinning",2014-07-29 22:28:49,2014-07-29 22:32:26,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,1,200,0.1,"Turbine(s) spinning",2014-07-29 22:32:26,2014-07-29 22:36:08,0,0,2,2,0,4,0,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,1,300,0,"Turbine(s) spinning",2014-07-29 22:36:08,2014-07-29 22:39:02,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,1,400,1.4,"Turbine(s) spinning",2014-07-29 22:39:02,2014-07-29 22:41:58,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,1,500,1.1,"Turbine(s) spinning",2014-07-29 22:41:58,2014-07-29 22:45:40,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,2,0,1.5,"Turbine(s) spinning",2014-07-29 23:05:24,2014-07-29 23:08:10,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,2,100,0.4,"Turbine(s) spinning",2014-07-29 23:08:10,2014-07-29 23:10:46,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,2,200,0,"Turbine(s) spinning",2014-07-29 23:10:46,2014-07-29 23:13:57,0,0,1,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,2,300,0,"Turbine(s) spinning",2014-07-29 23:13:57,2014-07-29 23:16:39,0,0,6,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,2,400,0,"Turbine(s) spinning",2014-07-29 23:16:39,2014-07-29 23:19:56,0,0,8,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,2,500,0,"Turbine(s) spinning",2014-07-29 23:19:56,2014-07-29 23:22:18,0,0,2,0,0,0,1,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,2,600,0,"Turbine(s) spinning",2014-07-29 23:22:18,2014-07-29 23:24:55,0,0,3,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,2,700,0,"Turbine(s) spinning",2014-07-29 23:24:55,2014-07-29 23:28:12,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,3,0,0.2,"Turbine(s) spinning",2014-07-29 21:58:09,2014-07-29 22:00:44,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,3,100,0.3,"Turbine(s) spinning",2014-07-29 22:00:44,2014-07-29 22:03:32,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,3,200,0,"Turbine(s) spinning",2014-07-29 22:03:32,2014-07-29 22:06:46,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,3,300,0.4,"Turbine(s) spinning",2014-07-29 22:06:46,2014-07-29 22:09:45,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,3,400,0.6,"Turbine(s) spinning",2014-07-29 22:09:45,2014-07-29 22:12:51,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,3,500,0.6,"Turbine(s) spinning",2014-07-29 22:12:51,2014-07-29 22:16:07,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-1","MG",2014-07-29,12.5,NA,NA,3,600,0.3,"Turbine(s) spinning",2014-07-29 22:16:07,2014-07-29 22:19:23,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,1,0,0.5,"Turbine(s) spinning",2014-08-28 20:50:12,2014-08-28 20:52:57,0,0,0,0,0,0,0,0,0,1
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,1,100,1.1,"Turbine(s) spinning",2014-08-28 20:52:57,2014-08-28 20:56:06,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,1,200,0,"Turbine(s) spinning",2014-08-28 20:56:06,2014-08-28 20:59:21,0,0,0,0,0,1,0,0,0,0
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,1,300,0,"Turbine(s) spinning",2014-08-28 20:59:21,2014-08-28 21:02:17,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,1,400,0,"Turbine(s) spinning",2014-08-28 21:02:17,2014-08-28 21:05:21,0,0,0,3,0,0,0,0,0,1
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,1,500,0,"Turbine(s) spinning",2014-08-28 21:05:21,2014-08-28 21:08:36,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,2,0,1.3,"Turbine(s) spinning",2014-08-28 21:50:22,2014-08-28 21:53:09,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,2,100,0.1,"Turbine(s) spinning",2014-08-28 21:53:09,2014-08-28 21:55:52,0,0,0,6,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,2,200,0,"Turbine(s) spinning",2014-08-28 21:55:52,2014-08-28 21:58:30,0,0,2,10,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,2,300,0,"Turbine(s) spinning",2014-08-28 21:58:30,2014-08-28 22:01:11,0,0,3,8,0,2,2,0,0,0
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,2,400,0.2,"Turbine(s) spinning",2014-08-28 22:01:11,2014-08-28 22:03:44,0,0,7,2,0,0,1,0,0,0
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,2,500,0,"Turbine(s) spinning",2014-08-28 22:03:44,2014-08-28 22:06:25,0,0,3,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,2,600,0,"Turbine(s) spinning",2014-08-28 22:06:25,2014-08-28 22:09:06,0,0,0,1,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,2,700,0,"Turbine(s) spinning",2014-08-28 22:09:06,2014-08-28 22:11:53,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,3,0,0.9,"Turbine(s) spinning",2014-08-28 21:22:47,2014-08-28 21:25:22,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,3,100,0,"Turbine(s) spinning",2014-08-28 21:25:22,2014-08-28 21:28:09,0,0,1,2,0,0,1,0,0,0
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,3,200,0.6,"Turbine(s) spinning",2014-08-28 21:28:09,2014-08-28 21:31:02,0,0,0,3,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,3,300,1.6,"Turbine(s) spinning",2014-08-28 21:31:02,2014-08-28 21:33:42,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,3,400,2.3,"Turbine(s) spinning",2014-08-28 21:33:42,2014-08-28 21:36:29,0,0,0,0,0,0,0,0,0,1
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,3,500,1.8,"Turbine(s) spinning",2014-08-28 21:36:29,2014-08-28 21:39:37,0,0,0,0,0,0,0,0,0,0
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,11.5,NA,NA,3,600,1.7,"Turbine(s) spinning",2014-08-28 21:39:37,2014-08-28 21:42:45,0,0,0,0,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,1,0,0,"Turbines not spinning",2014-07-07 23:23:57,2014-07-07 23:29:37,0,0,0,3,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,1,100,0,"Turbines not spinning",2014-07-07 23:29:37,2014-07-07 23:33:53,0,0,3,2,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,1,200,0,"Turbines not spinning",2014-07-07 23:33:53,2014-07-07 23:38:16,0,0,3,7,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,1,300,0,"Turbines not spinning",2014-07-07 23:38:16,2014-07-07 23:42:02,0,0,0,1,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,1,400,0,"Turbines not spinning",2014-07-07 23:42:02,2014-07-07 23:46:07,0,0,1,4,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,1,500,0,"Turbines not spinning",2014-07-07 23:46:07,2014-07-07 23:52:03,0,0,4,2,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,1,600,0,"Turbines not spinning",2014-07-07 23:52:03,2014-07-07 23:54:33,0,0,0,0,0,1,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,1,650,0.1,"Turbines not spinning",2014-07-07 23:54:33,2014-07-08 00:00:29,0,0,0,0,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,2,0,0,"Turbines not spinning",2014-07-07 22:46:00,2014-07-07 22:50:36,0,0,0,3,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,2,100,0.1,"Turbines not spinning",2014-07-07 22:50:36,2014-07-07 22:55:16,0,0,1,4,0,1,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,2,200,0,"Turbines not spinning",2014-07-07 22:55:16,2014-07-07 23:01:13,0,0,0,3,0,2,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,2,300,0,"Turbines not spinning",2014-07-07 23:01:13,2014-07-07 23:06:54,0,0,3,15,0,3,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,2,400,0,"Turbines not spinning",2014-07-07 23:06:54,2014-07-07 23:14:13,0,0,4,42,0,1,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,2,500,0,"Turbines not spinning",2014-07-07 23:14:13,2014-07-07 23:21:32,0,0,2,6,0,4,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,3,0,0,"Turbines not spinning",2014-07-07 23:10:39,2014-07-07 23:13:17,0,0,1,11,0,1,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,3,100,0,"Turbines not spinning",2014-07-07 23:13:17,2014-07-07 23:16:30,0,0,2,10,0,3,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,3,200,0,"Turbines not spinning",2014-07-07 23:16:30,2014-07-07 23:19:42,0,0,0,1,0,1,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,3,300,0,"Turbines not spinning",2014-07-07 23:19:42,2014-07-07 23:22:57,0,0,0,0,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,3,400,0,"Turbines not spinning",2014-07-07 23:22:57,2014-07-07 23:26:16,0,0,0,3,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,3,500,0,"Turbines not spinning",2014-07-07 23:26:16,2014-07-07 23:30:06,0,0,0,0,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,3,600,0,"Turbines not spinning",2014-07-07 23:30:06,2014-07-07 23:33:56,0,0,3,2,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,4,0,0,"Turbines not spinning",2014-07-07 22:47:04,2014-07-07 22:51:23,0,0,1,5,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,4,100,0,"Turbines not spinning",2014-07-07 22:51:23,2014-07-07 22:54:36,0,0,0,2,0,1,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,4,200,0,"Turbines not spinning",2014-07-07 22:54:36,2014-07-07 22:58:58,0,0,0,1,0,1,0,0,0,0
"Wester Essendy","Wester Essendy-1","MG",2014-07-07,12,NA,NA,4,300,0,"Turbines not spinning",2014-07-07 22:58:58,2014-07-07 23:03:20,0,0,0,3,0,2,0,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,1,0,3.1,"Turbine(s) spinning",2014-08-26 00:21:19,2014-08-26 00:23:59,0,0,0,0,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,1,100,2.1,"Turbine(s) spinning",2014-08-26 00:23:59,2014-08-26 00:26:44,0,0,0,0,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,1,200,0.8,"Turbine(s) spinning",2014-08-26 00:26:44,2014-08-26 00:30:59,0,0,2,3,0,1,0,0,0,1
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,1,300,0,"Turbine(s) spinning",2014-08-26 00:30:59,2014-08-26 00:33:32,0,0,0,1,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,1,400,0,"Turbine(s) spinning",2014-08-26 00:33:32,2014-08-26 00:36:03,0,0,5,5,0,3,0,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,1,500,1.7,"Turbine(s) spinning",2014-08-26 00:36:03,2014-08-26 00:39:23,0,0,3,10,0,11,0,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,1,600,0,"Turbine(s) spinning",2014-08-26 00:39:23,2014-08-26 00:43:38,0,0,0,1,0,1,0,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,2,0,2.4,"Turbine(s) spinning",2014-08-26 00:53:14,2014-08-26 00:55:52,0,0,0,0,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,2,100,0.3,"Turbine(s) spinning",2014-08-26 00:55:52,2014-08-26 00:58:29,0,0,0,0,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,2,200,0.1,"Turbine(s) spinning",2014-08-26 00:58:29,2014-08-26 01:01:06,0,0,0,0,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,2,300,0.1,"Turbine(s) spinning",2014-08-26 01:01:06,2014-08-26 01:03:38,0,0,0,0,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,2,400,0.2,"Turbine(s) spinning",2014-08-26 01:03:38,2014-08-26 01:06:07,0,0,1,0,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,2,500,0,"Turbine(s) spinning",2014-08-26 01:06:07,2014-08-26 01:08:45,0,0,0,0,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,3,0,1.5,"Turbine(s) spinning",2014-08-26 01:33:25,2014-08-26 01:36:04,0,0,0,0,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,3,100,0,"Turbine(s) spinning",2014-08-26 01:36:04,2014-08-26 01:38:51,0,0,1,0,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,3,200,0.4,"Turbine(s) spinning",2014-08-26 01:38:51,2014-08-26 01:41:37,0,0,0,0,0,0,0,0,0,1
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,3,300,0.1,"Turbine(s) spinning",2014-08-26 01:41:37,2014-08-26 01:44:18,0,0,0,5,0,0,1,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,3,400,0.6,"Turbine(s) spinning",2014-08-26 01:44:18,2014-08-26 01:46:51,0,0,0,0,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,3,500,0,"Turbine(s) spinning",2014-08-26 01:46:51,2014-08-26 01:50:17,0,0,0,0,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,3,600,0,"Turbine(s) spinning",2014-08-26 01:50:17,2014-08-26 01:53:43,0,0,0,0,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,4,0,3.4,"Turbine(s) spinning",2014-08-26 01:14:59,2014-08-26 01:17:41,0,0,0,0,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,4,100,0.5,"Turbine(s) spinning",2014-08-26 01:17:41,2014-08-26 01:20:37,0,0,0,2,0,0,0,0,0,0
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,4,200,0,"Turbine(s) spinning",2014-08-26 01:20:37,2014-08-26 01:23:39,0,0,0,0,0,0,0,0,0,1
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,9.5,NA,NA,4,300,0,"Turbine(s) spinning",2014-08-26 01:23:39,2014-08-26 01:26:41,0,0,0,0,0,0,0,0,0,0
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,1,500,0.8,"Turbine(s) spinning",2014-07-30 01:14:43,2014-07-30 01:17:39,0,0,0,0,0,0,0,0,0,0
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,1,400,0.5,"Turbine(s) spinning",2014-07-30 01:17:39,2014-07-30 01:20:25,0,0,0,0,0,0,0,0,0,0
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,1,300,0.5,"Turbine(s) spinning",2014-07-30 01:20:25,2014-07-30 01:23:29,0,0,0,0,0,0,0,0,0,1
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,1,200,1.4,"Turbine(s) spinning",2014-07-30 01:23:29,2014-07-30 01:26:21,0,0,0,0,0,0,0,0,0,0
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,1,100,1.4,"Turbine(s) spinning",2014-07-30 01:26:21,2014-07-30 01:29:23,0,0,0,0,0,0,0,0,0,0
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,1,0,0,"Turbine(s) spinning",2014-07-30 01:29:23,2014-07-30 01:32:27,0,0,0,0,0,0,0,0,0,0
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,2,0,1.4,"Turbine(s) spinning",2014-07-30 01:31:46,2014-07-30 01:35:55,0,0,0,1,0,0,0,0,0,1
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,2,100,1.2,"Turbine(s) spinning",2014-07-30 01:35:55,2014-07-30 01:39:21,0,0,0,0,0,0,0,0,0,1
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,2,200,1.8,"Turbine(s) spinning",2014-07-30 01:39:21,2014-07-30 01:42:34,0,0,0,0,0,0,0,0,0,0
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,2,300,0.8,"Turbine(s) spinning",2014-07-30 01:42:34,2014-07-30 01:46:43,0,0,0,0,0,0,0,0,0,1
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,3,0,1.7,"Turbine(s) spinning",2014-07-30 00:19:41,2014-07-30 00:22:28,0,0,0,0,0,0,0,0,0,1
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,3,100,0.2,"Turbine(s) spinning",2014-07-30 00:22:28,2014-07-30 00:25:34,0,0,0,0,0,0,0,0,0,0
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,3,200,0.4,"Turbine(s) spinning",2014-07-30 00:25:34,2014-07-30 00:29:24,0,0,0,1,0,1,0,0,0,0
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,3,300,2.2,"Turbine(s) spinning",2014-07-30 00:29:24,2014-07-30 00:31:54,0,0,1,0,0,0,0,0,0,0
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,3,400,2.4,"Turbine(s) spinning",2014-07-30 00:31:54,2014-07-30 00:34:56,0,0,0,2,0,0,0,0,0,0
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,3,500,0.6,"Turbine(s) spinning",2014-07-30 00:34:56,2014-07-30 00:38:46,0,0,0,0,0,0,0,0,0,0
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,4,0,0.7,"Turbine(s) spinning",2014-07-30 00:44:24,2014-07-30 00:47:12,0,0,0,4,0,0,0,0,0,1
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,4,100,1.7,"Turbine(s) spinning",2014-07-30 00:47:12,2014-07-30 00:50:04,0,0,0,0,0,0,0,0,0,0
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,4,200,1.9,"Turbine(s) spinning",2014-07-30 00:50:04,2014-07-30 00:54:12,0,0,0,1,0,0,0,0,0,0
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,4,300,0.4,"Turbine(s) spinning",2014-07-30 00:54:12,2014-07-30 00:57:20,0,0,0,0,0,0,0,0,0,1
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,4,400,1.3,"Turbine(s) spinning",2014-07-30 00:57:20,2014-07-30 01:00:42,0,0,0,0,0,0,0,0,0,0
