"SITE","SURVEYID","OBS","DATE","TEMP","WINDS_0","WINDD","TRSCT","SECTION","WINDS","COMMENTS","s_dtime","e_dtime","FLAG","UNK","SOPPIP","COMPIP","MYOTI","PIP","DUNNO","PAUR","NOCTU","NOISE","fSECTION","DAYNO","TTMIDN","NOTURB","PASSES","ALL_PIPS","ALL_OTHER","pBUILD","pTREE","pRDTRK","pROADS","pRGRAS","EDGED","D_LIN","D_BUI","D_WAT","D_TRE","PC1a","PC2a","PC3a","PC4a","AREA_M2","AREA_ha","MID_X","MID_Y","sWINDS","min_air_temp"
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,"9.5","NA","NA","S",2,0,"Turbine(s) spinning",2014-08-26 01:36:04,2014-08-26 01:38:51,0,0,1,0,0,0,0,0,0,0,"2",237,96.0666666666667,3,1,1,0,0.0229311347258298,0,0,0,0,0.0467431375674587,17.131801251902,40.9294835105154,441.083032379065,373.814334873951,-0.0921054243337919,1.93928313921665,-1.34565979132979,-0.64829303128866,10852.93,1.085293,313686.180655746,743636.304024652,-0.768153344381641,7
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,"9.5","NA","NA","S",3,0.4,"Turbine(s) spinning",2014-08-26 01:38:51,2014-08-26 01:41:37,0,0,0,5,0,0,1,0,0,1,"3",237,98.85,3,5,5,0,0.0884879996779981,0,0.0511336193017158,0.0449429884079304,0,0.102608646901881,7.95384574466871,16.3275497041352,535.894787919263,340.860833499727,3.07788268120373,2.95195271003727,-1.78538343899296,-0.153819960952814,13912.96,1.391296,313666.460445442,743540.994197665,-0.413621031590114,7
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,"9.5","NA","NA","S",4,0.1,"Turbine(s) spinning",2014-08-26 01:41:37,2014-08-26 01:44:18,0,0,0,0,0,0,0,0,0,0,"4",237,101.616666666667,3,0,0,0,0,0,0.00294916724410391,0,0,0.0179701793129577,18.9946387807686,75.3588226902587,603.276650955019,245.780662163898,-0.811231944773156,1.78836004184531,-0.688952325131426,-1.59891122509253,10029.95,1.002995,313672.388314814,743435.404502221,-0.679520266183759,7
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,"9.5","NA","NA","S",5,0.6,"Turbine(s) spinning",2014-08-26 01:44:18,2014-08-26 01:46:51,0,0,0,0,0,0,0,0,0,0,"5",237,104.3,3,0,0,0,0,0,9.98115557826823e-07,0,0,0.0105061643616851,19.5362123339017,170.074136407361,652.740371312616,152.932037696811,-1.10598625875447,1.45977030503633,-0.406250986646012,-1.85157328855732,10018.88,1.001888,313670.960400452,743335.169124074,-0.236354875194351,7
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,"9.5","NA","NA","W",1,3.4,"Turbine(s) spinning",2014-08-26 01:14:59,2014-08-26 01:17:41,0,0,0,0,0,0,0,0,0,0,"1",237,74.9833333333333,3,0,0,0,0,0,0.0109913635669965,0,0,0.0208595062601663,25.0243434723987,174.820112523859,342.663959319944,392.613316871501,-1.17894248767362,1.58469200271779,-0.201870212538899,-0.342064160806202,13826.31,1.382631,313646.386870099,743777.079467822,2.24537131434633,7
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,"9.5","NA","NA","W",2,0.5,"Turbine(s) spinning",2014-08-26 01:17:41,2014-08-26 01:20:36,0,0,0,2,0,0,0,0,0,1,"2",237,77.6833333333333,3,2,2,0,0,0,0,0,0,0.0176626183439816,19.8640266072547,162.109019634815,394.702065666177,395.587074695675,-1.27481952518391,1.67916115807096,-0.34878884607309,-0.569638511722693,18248.71,1.824871,313527.155072155,743804.57835645,-0.324987953392233,7
"Wester Essendy","Wester Essendy-2","MG",2014-08-26,"9.5","NA","NA","W",3,0,"Turbine(s) spinning",2014-08-26 01:20:36,2014-08-26 01:23:39,0,0,0,0,0,0,0,0,0,0,"3",237,80.6,3,0,0,0,0,0,0.0262502773636247,0,0,0.0307941747799582,13.9505269948904,86.4906596951803,315.158148640566,311.460270066566,-0.191163572953347,1.24863773752793,-0.4360818257504,-0.356211999081218,10275.32,1.027532,313493.987205329,743927.428986078,-0.768153344381641,7
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","NW",1,0.6,"Turbine(s) spinning",2014-08-27 00:07:13,2014-08-27 00:09:58,0,0,0,0,0,0,0,0,0,0,"1",238,7.21666666666667,1,0,0,0,0,0,0,0.000148963252999934,0,0.00137269637639439,32.7851058801618,116.254018070117,280.707104795458,113.3031307754,-1.24220852514983,0.235244450710424,-0.640384714387814,-0.961550165372214,13426.13,1.342613,314543.688276891,686777.03119136,2.21984841728761,5
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","NW",2,0,"Turbine(s) spinning",2014-08-27 00:09:58,2014-08-27 00:13:28,0,0,0,0,0,0,0,0,0,0,"2",238,9.96666666666667,1,0,0,0,0,0,0.090958171641967,0.0872347515021776,0,0.0631779052971899,15.8079552173663,173.130276851166,199.656558254376,163.467302803097,2.26910362268708,1.09329379459975,1.66903387386384,0.392796808481295,12724.86,1.272486,314456.822337755,686863.74234933,-0.408919445289823,5
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","NW",3,0,"Turbine(s) spinning",2014-08-27 00:13:28,2014-08-27 00:15:58,0,0,0,0,0,0,0,0,0,0,"3",238,13.4666666666667,1,0,0,0,0,0,0.0795123946229345,0.0560054435019386,0,0.0413656141411989,16.4063170025487,189.810740240908,90.8427261167809,128.174794985924,1.38642988267239,0.329119021246247,1.1624895167413,0.47843653214693,16798.01,1.679801,314475.658020132,686977.948548681,-0.408919445289823,5
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","NW",4,0,"Turbine(s) spinning",2014-08-27 00:15:58,2014-08-27 00:18:13,0,0,0,0,0,0,0,0,0,0,"4",238,15.9666666666667,1,0,0,0,0,0,0.0695161658618269,0.0804394340468358,0,0.0554806627030776,11.9306701047973,207.553878777596,32.7937722309372,102.164431186856,1.90548180902965,0.0936008526733569,1.43435369393272,0.705987378810295,11824.3,1.18243,314555.137439958,687106.28981578,-0.408919445289823,5
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","NW",5,0,"Turbine(s) spinning",2014-08-27 00:18:13,2014-08-27 00:20:38,0,0,0,0,0,0,0,0,0,0,"5",238,18.2166666666667,1,0,0,0,0,0.0220103336618602,0.0733057987392663,0.0542811091296737,0,0.046019767487791,12.9594763493129,200.645740905574,56.8369480539791,30.3354628875112,1.62102669487858,-0.346405360980087,1.07261389013498,0.354128632818167,10379.67,1.037967,314604.403392694,687205.9758053,-0.408919445289823,5
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","SE",1,0.7,"Turbine(s) spinning",2014-08-27 00:05:50,2014-08-27 00:09:20,0,0,0,0,0,0,0,0,0,0,"1",238,5.83333333333333,1,0,0,0,0,0,0.00649390932898486,0,0,0.00355529165355773,27.6329962467448,77.4248841551905,269.46610065583,69.9199493643982,-0.838365710682111,0.0527353717051542,-0.747743346443844,-0.999046864118453,13540.38,1.354038,314585.906390187,686741.024530216,2.65797639438385,5
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","SE",2,0,"Turbine(s) spinning",2014-08-27 00:03:20,2014-08-27 00:05:50,0,0,1,2,0,3,1,0,0,0,"2",238,3.33333333333333,1,6,6,0,0.14484092313069,0.10811923320199,0.0155446663040562,0,0,0.10213308459242,5.9014573120439,14.8969350065378,173.856212989479,24.0203279010902,3.45866038821443,-0.151721935443078,-4.11646641939099,0.0120593018244243,16252.52,1.625252,314633.121678114,686631.706028825,-0.408919445289823,5
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","SW",1,0.1,"Turbine(s) spinning",2014-08-27 00:34:50,2014-08-27 00:37:36,0,0,0,0,0,0,0,0,0,0,"1",238,34.8333333333333,1,0,0,0,0,0,0,7.00131460854086e-05,0,0.00128853981625273,32.8953782920888,116.414645517328,280.768517664901,113.368826620981,-1.24748657601449,0.235734592993973,-0.640711954135573,-0.962378723464843,13426.05,1.342605,314543.570790148,686776.876201865,0.029208531806416,5
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","SW",2,0,"Turbine(s) spinning",2014-08-27 00:37:36,2014-08-27 00:40:47,0,0,0,0,0,0,0,0,0,0,"2",238,37.6,1,0,0,0,0,0,0.0991196245119107,0.103454391810919,0,0.0663691906927821,14.6139160470895,180.415719797747,228.863217318688,172.293045586625,2.59426421109852,1.35317938865262,2.01914320656559,0.398557942737059,14602.86,1.460286,314431.285407843,686827.189661727,-0.408919445289823,5
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","SW",3,0,"Turbine(s) spinning",2014-08-27 00:40:47,2014-08-27 00:43:13,0,0,0,0,0,0,0,0,0,0,"3",238,40.7833333333333,1,0,0,0,0,0,0.0613353481815155,0.0785548885717242,0,0.0438069925045383,14.2589884874084,169.423244185847,217.951465041972,160.570999964439,1.43334466871729,0.908320174322184,1.26168459419484,0.0609869616484955,19429.09,1.942909,314338.270379695,686756.425230357,-0.408919445289823,5
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","SW",4,0,"Turbine(s) spinning",2014-08-27 00:43:13,2014-08-27 00:45:35,0,0,0,1,0,0,0,0,0,0,"4",238,43.2166666666667,1,1,1,0,0,0,0.0641917701081908,0.0796481860676931,0,0.0408681333005532,17.2956079775772,256.717217311572,105.510000744759,82.0638101692967,1.31250432407398,0.18980886864083,1.57409779601345,0.373315311527068,12121.18,1.212118,314257.425223293,686602.774896514,-0.408919445289823,5
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","SW",5,0,"Turbine(s) spinning",2014-08-27 00:45:35,2014-08-27 00:47:55,0,0,0,0,0,1,0,0,0,0,"5",238,45.5833333333333,1,1,1,0,0,0,0.0611550928111274,0.0869165306755499,0,0.0562872851677523,11.3440753393467,358.457742957061,33.7435950620481,20.0088825334086,1.65627837710474,-0.381970399439261,1.94393619863116,0.739921145945285,11122.05,1.112205,314201.348127444,686499.953011272,-0.408919445289823,5
"Barn Owl Lodge","Barn Owl Lodge-2","MG",2014-08-27,"10","NA","NA","N",1,0,"Turbine(s) spinning",2014-08-27 22:24:16,2014-08-27 22:27:19,0,0,0,1,0,0,0,0,0,0,"1",238,-95.7333333333333,1,1,1,0,0.00255605221176243,0.014732977915505,0.00672843155743345,0.0108657703069811,0,0.0299953873833467,16.51145553,60.50814893,148.735895,75.35768841,0.14847379691394,-0.323394531877834,-0.750739012042773,-0.462815323809298,15696.08,1.569608,364628.829912328,636421.055595128,-0.372254944792147,5
"Barn Owl Lodge","Barn Owl Lodge-2","MG",2014-08-27,"10","NA","NA","N",2,0.1,"Turbine(s) spinning",2014-08-27 22:27:19,2014-08-27 22:29:50,0,0,1,12,0,0,0,0,0,0,"2",238,-92.6833333333333,1,13,13,0,0,0.0527392418685477,0.0980417772299287,0.0789407139471068,0,0.056665517649486,15.84986374,133.5237521,256.4837578,78.19672717,2.42118795392439,0.73002748639766,1.51376003143265,-0.197123665928495,15462.49,1.546249,364649.689251086,636528.097824941,-0.248169963194764,5
"Barn Owl Lodge","Barn Owl Lodge-2","MG",2014-08-27,"10","NA","NA","N",3,0,"Turbine(s) spinning",2014-08-27 22:29:50,2014-08-27 22:32:56,0,0,2,6,0,0,0,0,0,0,"3",238,-90.1666666666667,1,8,8,0,0,0.0116451082375083,0.0640514595554769,0.0739846455667366,0,0.0454221700176191,16.32155099,265.7333128,274.9657926,50.35529211,1.35418947126272,0.502352550224369,1.53000884156377,-0.206691143192715,10403.51,1.040351,364579.419033139,636642.843705406,-0.372254944792147,5
"Barn Owl Lodge","Barn Owl Lodge-2","MG",2014-08-27,"10","NA","NA","N",4,0,"Turbine(s) spinning",2014-08-27 22:32:56,2014-08-27 22:36:25,0,0,0,1,0,0,0,0,0,0,"4",238,-87.0666666666667,1,1,1,0,0,0.0196159317866861,0.0642206987997293,0.0835152692667161,0,0.0494251868085322,15.38580313,370.6002849,174.331282,44.45343022,1.34705721875806,0.0983351359499488,2.03770462542774,0.251389065980078,10860.05,1.086005,364527.116749593,636733.949989977,-0.372254944792147,5
"Barn Owl Lodge","Barn Owl Lodge-2","MG",2014-08-27,"10","NA","NA","N",5,0,"Turbine(s) spinning",2014-08-27 22:36:25,2014-08-27 22:39:09,0,0,0,1,0,1,0,0,0,0,"5",238,-83.5833333333333,1,2,2,0,0,0,0.0570067119392796,0.0818825781318452,0,0.0398768723576132,17.81244804,476.2829699,68.5567265,131.5160544,0.597222531959519,0.0806035658518277,2.35156002207077,0.855918674325403,10385.97,1.038597,364463.873659091,636819.58210014,-0.372254944792147,5
"Barn Owl Lodge","Barn Owl Lodge-2","MG",2014-08-27,"10","NA","NA","NE",1,0,"Turbine(s) not spinning",2014-08-27 20:53:15,2014-08-27 20:56:17,0,0,0,1,0,0,0,0,0,0,"1",238,-186.75,1,1,1,0,0.00263246129225504,0.0151733966558818,0.00692956722520076,0.0111905850796136,0,0.0309202656869956,16.0188535,58.69449227,146.6887621,75.29937935,0.189598666170557,-0.329405575049467,-0.753836531602419,-0.451520950270488,15240.49,1.524049,364629.139681214,636418.878331938,-0.372254944792147,5
"Barn Owl Lodge","Barn Owl Lodge-2","MG",2014-08-27,"10","NA","NA","NE",2,1.1,"Turbine(s) not spinning",2014-08-27 20:56:17,2014-08-27 20:59:42,0,0,0,0,0,0,0,0,1,0,"2",238,-183.716666666667,1,1,0,1,0,0.166873576922306,0.141033493939444,0.0695747128322641,0,0.0728178260021475,12.87157506,57.19154856,218.363928,31.03454923,3.67730807803304,0.20632974540444,1.61657160277202,-0.363307575000821,10970.94,1.097094,364738.159527594,636478.59745879,0.992679852779058,5
"Barn Owl Lodge","Barn Owl Lodge-2","MG",2014-08-27,"10","NA","NA","NE",3,0,"Turbine(s) not spinning",2014-08-27 20:59:42,2014-08-27 21:03:41,0,0,0,0,0,0,0,0,1,0,"3",238,-180.3,1,1,0,1,0,0,0.100732543852668,0,0,0.0316620437857028,18.96529103,49.83096172,156.340367,90.81038477,1.21722796299221,0.282971734078888,0.0563267931208278,0.0124256615005522,10303.82,1.030382,364823.624057438,636534.758240061,-0.372254944792147,5
"Barn Owl Lodge","Barn Owl Lodge-2","MG",2014-08-27,"10","NA","NA","NE",4,0,"Turbine(s) not spinning",2014-08-27 21:03:41,2014-08-27 21:08:29,0,0,0,2,0,1,0,0,0,0,"4",238,-176.316666666667,1,3,3,0,0,0.102943830788241,0.121000132890893,0,0,0.0384391865490615,16.97277127,62.9850565,58.57676705,39.90611529,1.85382746516772,-0.542092018337668,0.38374702543272,0.0234582927184749,10083.46,1.008346,364915.51647962,636577.735215204,-0.372254944792147,5
"Barn Owl Lodge","Barn Owl Lodge-2","MG",2014-08-27,"10","NA","NA","NE",5,0,"Turbine(s) not spinning",2014-08-27 21:08:29,2014-08-27 21:12:42,0,0,1,1,0,0,0,0,0,0,"5",238,-171.516666666667,1,2,2,0,0,0.276465477176746,0.123955828567965,0,0,0.0349390773707288,17.37192275,88.45408094,22.47142945,25.98008485,1.96867775179541,-1.38108858274069,0.712449563792679,-0.478116756517673,9897.8,0.98978,365001.492244939,636628.523896723,-0.372254944792147,5
"Barn Owl Lodge","Barn Owl Lodge-2","MG",2014-08-27,"10","NA","NA","SE",1,0,"Turbine(s) not spinning",2014-08-27 22:01:49,2014-08-27 22:04:36,0,0,1,0,0,0,0,0,0,0,"1",238,-118.183333333333,1,1,1,0,0.0165217016879091,0,0.0014876851532897,0.0100183717992881,0,0.036893587093811,12.45482425,37.72891985,105.6281717,89.72494105,0.45340832302619,-0.313254756537036,-1.23161707440871,-0.199923335738815,13934.4,1.39344,364635.940948359,636376.977472103,-0.372254944792147,5
"Barn Owl Lodge","Barn Owl Lodge-2","MG",2014-08-27,"10","NA","NA","SE",2,0,"Turbine(s) not spinning",2014-08-27 22:04:36,2014-08-27 22:07:17,0,0,1,2,0,0,0,0,0,0,"2",238,-115.4,1,3,3,0,0.0190853291082785,0,0.0876173613080861,0.0581441656710474,0.312704674969702,0.0768713583494017,7.745329989,41.57023957,63.95846424,103.9810427,2.83553196625111,-0.215032111442213,0.214857408877694,1.88428783854841,10470.87,1.047087,364697.08533712,636276.447699668,-0.372254944792147,5
"Barn Owl Lodge","Barn Owl Lodge-2","MG",2014-08-27,"10","NA","NA","SE",3,0,"Turbine(s) not spinning",2014-08-27 22:07:17,2014-08-27 22:09:44,0,0,8,1,0,0,1,0,0,0,"3",238,-112.716666666667,1,9,9,0,0,0,0.030436917521836,0.0678216618638309,0,0.0562363292777891,14.08081339,109.8453056,130.1622891,98.88647471,1.4462916290723,0.191217651238477,0.505211278711294,0.0651931503149594,10080.85,1.008085,364749.182536698,636187.975880638,-0.372254944792147,5
"Barn Owl Lodge","Barn Owl Lodge-2","MG",2014-08-27,"10","NA","NA","SE",4,0.3,"Turbine(s) not spinning",2014-08-27 22:09:44,2014-08-27 22:12:24,0,0,0,3,0,0,0,0,0,0,"4",238,-110.266666666667,1,3,3,0,0,0.145322967571837,0.0318710021957043,0.0521474520929274,0,0.0507633103624209,14.31501679,178.1480857,199.8430244,22.4675603,1.27619497103648,-0.607902538235201,0.690779844061687,-0.742090162037239,14268.77,1.426877,364781.562636723,636084.122966165,0,5
"Barn Owl Lodge","Barn Owl Lodge-2","MG",2014-08-27,"10","NA","NA","SE",5,3.5,"Turbine(s) not spinning",2014-08-27 22:12:24,2014-08-27 22:14:08,0,0,0,0,0,0,0,0,0,0,"5",238,-107.6,1,0,0,0,0,0.0424814719977408,0.0327040881791149,0.0586021086651154,0,0.0514464084503491,13.08549191,293.0640856,232.3754718,41.16076061,0.959911436861133,-0.0905541064724145,1.09649713289892,-0.262568127711382,17847.31,1.784731,364717.840569121,635972.379336796,3.97071941111623,5
"Barn Owl Lodge","Barn Owl Lodge-2","MG",2014-08-27,"10","NA","NA","SW",1,0,"Turbine(s) not spinning",2014-08-27 21:33:35,2014-08-27 21:36:42,0,0,0,1,0,0,0,0,0,0,"1",238,-146.416666666667,1,1,1,0,0.00274706652050337,0,0,0,0,0.0202222987578631,19.62563376,73.89260191,128.467417,118.0748511,-0.427579937060012,-0.249302065614053,-0.912606654752607,-0.360140586440819,14604.67,1.460467,364590.322256697,636396.564838436,-0.372254944792147,5
"Barn Owl Lodge","Barn Owl Lodge-2","MG",2014-08-27,"10","NA","NA","SW",2,0,"Turbine(s) not spinning",2014-08-27 21:36:42,2014-08-27 21:39:49,0,0,1,0,0,0,0,0,0,0,"2",238,-143.3,1,1,1,0,0,0,0,0,0,0.0154700097491528,20.573727,152.1760358,134.4259668,237.7435198,-0.964560049662998,0.201174422417184,-0.49576061240234,-0.0878933113549308,10339.36,1.033936,364480.299082162,636345.785755596,-0.372254944792147,5
"Barn Owl Lodge","Barn Owl Lodge-2","MG",2014-08-27,"10","NA","NA","SW",3,0,"Turbine(s) not spinning",2014-08-27 21:39:49,2014-08-27 21:43:08,0,0,0,5,0,0,0,0,0,0,"3",238,-140.183333333333,1,5,5,0,0,0,0,0,0,0.0139561773260131,21.36837062,101.6694113,194.0874205,339.6163817,-1.07560028510171,0.864409419879495,-0.613337950006701,-0.170151843216518,10101.62,1.010162,364391.073609913,636295.561084258,-0.372254944792147,5
"Barn Owl Lodge","Barn Owl Lodge-2","MG",2014-08-27,"10","NA","NA","SW",4,0.3,"Turbine(s) not spinning",2014-08-27 21:43:08,2014-08-27 21:46:35,0,0,0,0,0,0,0,0,0,0,"4",238,-136.866666666667,1,0,0,0,0,0,0,0,0,0.0205863651154251,15.39725139,65.42397438,276.5197868,436.9145576,-0.919997420258313,1.53235782757707,-0.697771494832319,-0.231651090969688,10049.37,1.004937,364303.252886133,636246.126344895,0,5
"Barn Owl Lodge","Barn Owl Lodge-2","MG",2014-08-27,"10","NA","NA","SW",5,0.7,"Turbine(s) not spinning",2014-08-27 21:46:35,2014-08-27 21:49:46,0,0,0,0,0,0,0,0,0,0,"5",238,-133.416666666667,1,0,0,0,0.0164871803255624,0,0,0,0,0.0272286179403113,19.21104594,40.31344678,323.6143493,519.7388902,-0.797600976315169,2.15527503518205,-1.10600891777018,-0.174153262732304,10092.69,1.009269,364213.872951409,636200.641863626,0.496339926389529,5
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,"11.5","NA","NA","N",1,0.5,"Turbine(s) spinning",2014-08-28 20:50:12,2014-08-28 20:52:56,0,0,0,0,0,0,0,0,0,1,"1",239,-189.8,4,0,0,0,0,0,0,0,0,0.011139397759575,23.3159372117301,241.383740739499,182.734366301544,168.192647099513,-1.22608251139948,0.00275179374041232,-0.195374456489566,-0.27554036871126,13072.52,1.307252,379239.176320434,650604.52041635,-0.156449184644258,12.5
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,"11.5","NA","NA","N",2,1.1,"Turbine(s) spinning",2014-08-28 20:52:56,2014-08-28 20:56:06,0,0,0,0,0,0,0,0,0,0,"2",239,-187.066666666667,4,0,0,0,0,0,0,0,0,0.0110955185214017,23.2177449389142,330.367014542803,63.4775688988439,159.603979359316,-1.3935929357584,-0.483331596348219,0.107603015804893,0.206715629665846,14258.91,1.425891,379198.771818459,650718.486393253,0.664909034738097,12.5
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,"11.5","NA","NA","N",3,0,"Turbine(s) spinning",2014-08-28 20:56:06,2014-08-28 20:59:21,0,0,0,3,0,1,0,0,0,1,"3",239,-183.9,4,4,4,0,0,0,0,0,0.198385710968515,0.0646047974144068,12.5292845182107,304.078018564788,18.6988535277095,146.436908523179,-0.0995410658235683,-1.06972593916826,-0.122654616223671,1.44369455316887,22264.91,2.226491,379249.915933159,650806.159311226,-0.840914367462887,12.5
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,"11.5","NA","NA","N",4,0,"Turbine(s) spinning",2014-08-28 20:59:21,2014-08-28 21:02:17,0,0,0,0,0,0,0,0,0,0,"4",239,-180.65,4,0,0,0,0,0,0.0842767037909152,0.0984158124715302,0.170009134445052,0.0923241739834616,7.38486065202863,212.391038843649,22.9796895697626,45.7524879886156,3.12177118345263,-0.319799221720757,1.74992876909351,1.63264621821073,8298.26,0.829826,379395.5949427,650877.83116376,-0.840914367462887,12.5
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,"11.5","NA","NA","S",1,0.9,"Turbine(s) spinning",2014-08-28 21:22:47,2014-08-28 21:25:22,0,0,0,0,0,0,0,0,0,0,"1",239,-157.216666666667,4,0,0,0,0,0,0,0,0,0.0110792515638014,23.3323271359869,202.348066032598,235.533595492763,194.971227316196,-1.19237554867587,0.314363996541397,-0.315737716335292,-0.446426475621042,13890.83,1.389083,379268.823129896,650557.549645976,0.391122961610645,12.5
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,"11.5","NA","NA","S",2,0,"Turbine(s) spinning",2014-08-28 21:25:22,2014-08-28 21:28:09,0,0,1,6,0,0,1,0,0,0,"2",239,-154.633333333333,4,7,7,0,0,0,0.0320163904899135,0.124914445244957,0,0.0426269812680115,16.5355891508799,149.116416527978,351.398850079838,228.854777386015,1.35896111802927,1.76525680813135,1.62672766125228,-0.39499171484375,11104,1.1104,379337.827764983,650455.734973218,-0.840914367462887,12.5
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,"11.5","NA","NA","S",3,0.6,"Turbine(s) spinning",2014-08-28 21:28:09,2014-08-28 21:31:02,0,0,0,0,0,0,0,0,0,0,"3",239,-151.85,4,0,0,0,0,0,0.0100942869951145,0.0431344514107442,0,0.0209947656885544,19.8370746348986,141.61665023327,359.96683835596,232.328811900471,-0.285263372199019,1.21219338987898,0.217185632384665,-0.710510717872076,10952.73,1.095273,379406.357490306,650387.000747147,-0.0195561480805323,12.5
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,"11.5","NA","NA","S",4,1.6,"Turbine(s) spinning",2014-08-28 21:31:02,2014-08-28 21:33:42,0,0,0,0,0,0,0,0,0,0,"4",239,-148.966666666667,4,0,0,0,0,0,0,0,0,0.00996187443075715,25.0796775851014,196.919391336711,264.224091008096,243.665131923304,-1.32715069561898,0.624849650327242,-0.302879392498718,-0.466865418234698,10035.26,1.003526,379469.007204933,650304.396232197,1.34937421755673,12.5
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,"11.5","NA","NA","S",5,2.3,"Turbine(s) spinning",2014-08-28 21:33:42,2014-08-28 21:36:29,0,0,0,0,0,0,0,0,0,1,"5",239,-146.3,4,0,0,0,0,0,0,0,0,0.0143736961261026,22.6727336503065,267.189629373989,172.164543681515,164.108817131964,-1.20111590206456,-0.0709195959286338,-0.11197610601503,-0.189256769122352,10013.43,1.001343,379529.757005134,650224.664395012,2.30762547350281,12.5
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,"11.5","NA","NA","W",1,1.3,"Turbine(s) spinning",2014-08-28 21:50:21,2014-08-28 21:53:09,0,0,0,0,0,0,0,0,0,0,"1",239,-129.65,4,0,0,0,0,0,0,0,0,0.0110792515638014,23.3323271359869,202.348066032598,235.533595492763,194.971227316196,-1.19237554867587,0.314363996541397,-0.315737716335292,-0.446426475621042,13890.83,1.389083,379268.823129896,650557.549645976,0.938695107865548,12.5
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,"11.5","NA","NA","W",2,0.1,"Turbine(s) spinning",2014-08-28 21:53:09,2014-08-28 21:55:52,0,0,2,18,0,0,0,0,0,0,"2",239,-126.85,4,20,20,0,0,0,0.0335194018340095,0.126888417004733,0,0.0415478152467884,17.8758287848914,184.210649594347,360.417869092167,241.756837430536,1.23969536592344,1.84736518149399,1.8086922022157,-0.352527696028318,15144.96,1.514496,379306.918760989,650437.860674177,-0.704021330899161,12.5
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,"11.5","NA","NA","W",3,0,"Turbine(s) spinning",2014-08-28 21:55:52,2014-08-28 21:58:30,0,0,10,8,0,2,3,0,0,0,"3",239,-124.133333333333,4,20,20,0,0,0,0.0281145455731472,0.113622503233074,0,0.0368710259588175,17.1578932808691,296.155818285085,391.650180410167,223.37012693301,0.69328122717721,1.66230427254124,1.96521287209218,-0.378740244593686,19315.98,1.931598,379227.952880259,650353.310296571,-0.840914367462887,12.5
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,"11.5","NA","NA","W",4,0,"Turbine(s) spinning",2014-08-28 21:58:30,2014-08-28 22:01:11,0,0,2,2,0,0,0,0,0,0,"4",239,-121.5,4,4,4,0,0,0,0.0349520116416981,0.117630779842366,0,0.0443234104119176,15.0295538507191,466.751558738071,392.317349521997,129.580108280159,0.755444668961555,1.18338478059702,2.64539780499022,-0.216356230996406,11888.3,1.18883,379067.852096488,650284.944034058,-0.840914367462887,12.5
"Nisbet Hill","Nisbet Hill-2","MG",2014-08-28,"11.5","NA","NA","W",5,0.2,"Turbine(s) spinning",2014-08-28 22:01:11,2014-08-28 22:03:44,0,0,1,0,0,0,0,0,0,0,"5",239,-118.816666666667,4,1,1,0,0,0,0.0340866577313821,0.114218180761533,0,0.0489987759386589,15.0660098003537,581.258832923201,380.848433198611,145.127390499724,0.497156764834122,1.0976681612736,2.998385468091,0.0394409033176646,11012.52,1.101252,378963.434292497,650236.126814997,-0.567128294335435,12.5
"Bogbank","Bogbank-2","MG",2014-08-31,"15","NA","NA","NW",1,1.3,"Turbine(s) spinning",2014-08-31 21:18:26,2014-08-31 21:21:32,0,0,0,0,0,0,0,0,0,3,"1",242,-161.566666666667,2,0,0,0,0,0,0.00285423037716616,0,0,0.0202042631657544,22.5397583433201,215.537569412184,37.101536647569,267.449920356989,-1.04652285977826,-0.00263032890709464,-0.241174209153829,0.397421953825104,15401.7,1.54017,384938.130625048,666113.639174617,-0.786568002256869,11
