"","Name","LAT","LON","BNG_y","BNG_x","SURVEYID"
"2034","ROON1___20140707_230826",56.57777,-3.40003,743747.665283453,314089.840163404,"Wester Essendy-1"
"2035","ROON1___20140707_230835",56.57776,-3.40002,743746.539770605,314090.431744224,"Wester Essendy-1"
"2036","ROON1___20140707_230846",56.57775,-3.39998,743745.376660177,314092.866190263,"Wester Essendy-1"
"2037","ROON1___20140707_230854",56.57772,-3.3998,743741.812150901,314103.855269081,"Wester Essendy-1"
"2038","ROON1___20140707_230916",56.57765,-3.39953,743733.682990765,314120.282172886,"Wester Essendy-1"
"2039","ROON1___20140707_230927",56.57765,-3.3995,743733.645405931,314122.12504279,"Wester Essendy-1"
"2040","ROON1___20140707_230933",56.57763,-3.39942,743731.319223413,314126.993967811,"Wester Essendy-1"
"2041","ROON1___20140707_230945",56.5776,-3.39933,743727.867539767,314132.454492818,"Wester Essendy-1"
"2042","ROON1___20140707_231003",56.57759,-3.39932,743726.742033053,314133.046087866,"Wester Essendy-1"
"2043","ROON1___20140707_231005",56.57759,-3.39928,743726.691927596,314135.503251719,"Wester Essendy-1"
"2044","ROON1___20140707_231019",56.57758,-3.39923,743725.516317644,314138.552012271,"Wester Essendy-1"
"2045","ROON1___20140707_231027",56.57758,-3.39922,743725.503791949,314139.166303404,"Wester Essendy-1"
"2046","ROON1___20140707_231037",56.57756,-3.39918,743723.227729763,314141.578081,"Wester Essendy-1"
"2047","ROON1___20140707_231123",56.5775,-3.399,743716.324407876,314152.499184226,"Wester Essendy-1"
"2048","ROON1___20140707_231140",56.57749,-3.39893,743715.123764017,314156.77654203,"Wester Essendy-1"
"2049","ROON1___20140707_231149",56.57748,-3.39888,743713.94816959,314159.825316574,"Wester Essendy-1"
"2050","ROON1___20140707_231156",56.57747,-3.39885,743712.797621919,314161.645506854,"Wester Essendy-1"
"2051","ROON1___20140707_231204",56.57747,-3.39882,743712.760055248,314163.488385726,"Wester Essendy-1"
"2052","ROON1___20140707_231344",56.57739,-3.39835,743703.267773644,314192.178716135,"Wester Essendy-1"
"2053","ROON1___20140707_232359",56.57796,-3.40667,743777.153437089,313682.386665014,"Wester Essendy-1"
"2054","ROON1___20140707_232432",56.57795,-3.40668,743776.053050589,313681.749565595,"Wester Essendy-1"
"2055","ROON1___20140707_232609",56.57822,-3.4064,743805.750929585,313699.565417348,"Wester Essendy-1"
"2056","ROON1___20140707_233025",56.57884,-3.40647,743874.84375536,313696.679799059,"Wester Essendy-1"
"2057","ROON1___20140707_233030",56.57884,-3.40647,743874.84375536,313696.679799059,"Wester Essendy-1"
"2058","ROON1___20140707_233030",56.57884,-3.40647,743874.84375536,313696.679799059,"Wester Essendy-1"
"2059","ROON1___20140707_233154",56.57918,-3.40642,743912.622092327,313700.526732374,"Wester Essendy-1"
"2060","ROON1___20140707_233209",56.57928,-3.40643,743923.764472943,313700.140582951,"Wester Essendy-1"
"2061","ROON1___20140707_233416",56.57976,-3.40643,743977.187470998,313701.23553874,"Wester Essendy-1"
"2062","ROON1___20140707_233416",56.57976,-3.40643,743977.187470998,313701.23553874,"Wester Essendy-1"
"2063","ROON1___20140707_233426",56.57976,-3.40643,743977.187470998,313701.23553874,"Wester Essendy-1"
"2064","ROON1___20140707_233441",56.57976,-3.40643,743977.187470998,313701.23553874,"Wester Essendy-1"
"2065","ROON1___20140707_233511",56.57976,-3.40643,743977.187470998,313701.23553874,"Wester Essendy-1"
"2066","ROON1___20140707_233521",56.57977,-3.40643,743978.300450166,313701.258350384,"Wester Essendy-1"
"2067","ROON1___20140707_233527",56.57977,-3.40643,743978.300450166,313701.258350384,"Wester Essendy-1"
"2068","ROON1___20140707_233535",56.57977,-3.40643,743978.300450166,313701.258350384,"Wester Essendy-1"
"2069","ROON1___20140707_233736",56.58053,-3.40643,744062.886871862,313702.992043129,"Wester Essendy-1"
"2070","ROON1___20140707_233934",56.58053,-3.40622,744062.622509183,313715.891136773,"Wester Essendy-1"
"2071","ROON1___20140707_234302",56.58035,-3.40447,744040.387388327,313822.973560932,"Wester Essendy-1"
"2072","ROON1___20140707_234326",56.58032,-3.4042,744036.709034452,313839.489867403,"Wester Essendy-1"
"2073","ROON1___20140707_234330",56.58033,-3.4042,744037.822014134,313839.512643027,"Wester Essendy-1"
"2074","ROON1___20140707_234554",56.58025,-3.40302,744027.43557181,313911.811628532,"Wester Essendy-1"
"2075","ROON1___20140707_234634",56.58025,-3.40298,744027.385335857,313914.26861829,"Wester Essendy-1"
"2076","ROON1___20140707_234650",56.58027,-3.403,744029.636413441,313913.085635696,"Wester Essendy-1"
"2077","ROON1___20140707_235259",56.58026,-3.40248,744027.870487279,313945.003739362,"Wester Essendy-1"
"2078","ROON2_N_20140707_225411",56.5782,-3.40928,743807.154548606,313522.60710162,"Wester Essendy-1"
"2079","ROON2_N_20140707_225851",56.57919,-3.40957,743917.705299621,313507.05634734,"Wester Essendy-1"
"2080","ROON2_N_20140707_225910",56.57927,-3.40948,743926.495569306,313512.767610713,"Wester Essendy-1"
"2081","ROON2_N_20140707_231405",56.5771,-3.40653,743681.260979849,313689.024754235,"Wester Essendy-1"
"2082","ROON2_N_20140707_231606",56.57638,-3.40642,743600.988019006,313694.13966539,"Wester Essendy-1"
"2083","ROON2___20140707_225303",56.57776,-3.40932,743758.233965452,313519.144227642,"Wester Essendy-1"
"2084","ROON2___20140707_225727",56.57877,-3.40953,743870.909733319,313508.553211154,"Wester Essendy-1"
"2085","ROON2___20140707_225903",56.57922,-3.40948,743920.930676769,313512.653305842,"Wester Essendy-1"
"2086","ROON2___20140707_231150",56.57762,-3.40662,743739.249197749,313684.682403238,"Wester Essendy-1"
"2087","ROON2___20140707_231204",56.57753,-3.40662,743729.232388899,313684.477075954,"Wester Essendy-1"
"2088","ROON2___20140707_231227",56.5774,-3.40657,743714.700706734,313687.251958941,"Wester Essendy-1"
"2089","ROON2___20140707_231234",56.57735,-3.40653,743709.085447815,313689.59506898,"Wester Essendy-1"
"2090","ROON2___20140707_231254",56.57721,-3.40657,743693.554110965,313686.818507003,"Wester Essendy-1"
"2091","ROON2___20140707_231345",56.5771,-3.40653,743681.260979849,313689.024754235,"Wester Essendy-1"
"2092","ROON2___20140707_231350",56.5771,-3.40653,743681.260979849,313689.024754235,"Wester Essendy-1"
"2093","ROON2___20140707_231401",56.5771,-3.40653,743681.260979849,313689.024754235,"Wester Essendy-1"
"2094","ROON2___20140707_231419",56.57703,-3.40653,743673.470129008,313688.865066404,"Wester Essendy-1"
"2095","ROON2___20140707_231433",56.57697,-3.4065,743666.754483724,313690.571092048,"Wester Essendy-1"
"2096","ROON2___20140707_231508",56.57673,-3.40645,743639.980042096,313693.095124822,"Wester Essendy-1"
"2097","ROON2___20140707_231516",56.5767,-3.40643,743636.615925261,313694.255300676,"Wester Essendy-1"
"2098","ROON2___20140707_231520",56.57665,-3.40643,743631.05103204,313694.141246568,"Wester Essendy-1"
"2099","ROON2___20140707_231536",56.57655,-3.40642,743619.908655385,313694.527445648,"Wester Essendy-1"
"2100","ROON2___20140707_231540",56.57653,-3.4064,743617.657517719,313695.710439245,"Wester Essendy-1"
"2101","ROON2___20140707_231546",56.57649,-3.4064,743613.205603232,313695.619198081,"Wester Essendy-1"
"2102","ROON2___20140707_231551",56.57647,-3.4064,743610.979645998,313695.573577515,"Wester Essendy-1"
"2103","ROON2___20140707_231655",56.57622,-3.40638,743583.130000971,313696.23194624,"Wester Essendy-1"
"2104","ROON2___20140707_231846",56.57603,-3.40712,743562.915315987,313650.33921213,"Wester Essendy-1"
"2105","ROON2_N_0_20140707_225126",NA,NA,NA,NA,"Wester Essendy-1"
"2106","ROON2_N_0_20140707_225626",NA,NA,NA,NA,"Wester Essendy-1"
"2107","ROON2_N_0_20140707_231532",NA,NA,NA,NA,"Wester Essendy-1"
"2108","ROON2_N_0_20140707_232343",NA,NA,NA,NA,"Wester Essendy-1"
"2109","ROON2_N_20140826_002850",56.58009,-3.40637,744013.840247707,313705.673822502,"Wester Essendy-2"
"2110","ROON2_N_20140826_002903",56.5801,-3.40637,744014.953226942,313705.696633261,"Wester Essendy-2"
"2111","ROON2_N_20140826_003041",56.58047,-3.40635,744056.108281772,313707.769120257,"Wester Essendy-2"
"2112","ROON2_N_20140826_003329",56.58043,-3.40483,744049.743879525,313801.043004512,"Wester Essendy-2"
"2113","ROON2_N_20140826_003350",56.58042,-3.40477,744048.555449532,313804.705685621,"Wester Essendy-2"
"2114","ROON2_N_20140826_003404",56.58041,-3.40457,744047.190991804,313816.967794166,"Wester Essendy-2"
"2115","ROON2_N_20140826_003410",56.58039,-3.40453,744044.914741209,313819.37921091,"Wester Essendy-2"
"2116","ROON2_N_20140826_003505",56.58035,-3.40383,744039.582955458,313862.285285654,"Wester Essendy-2"
"2117","ROON2_N_20140826_003711",56.58037,-3.40285,744040.577838062,313922.526879805,"Wester Essendy-2"
"2118","ROON2_N_20140826_003722",56.58037,-3.40285,744040.577838062,313922.526879805,"Wester Essendy-2"
"2119","ROON2_N_20140826_003730",56.58037,-3.40285,744040.577838062,313922.526879805,"Wester Essendy-2"
"2120","ROON2_N_20140826_003735",56.58037,-3.40285,744040.577838062,313922.526879805,"Wester Essendy-2"
"2121","ROON2_N_20140826_003814",56.58059,-3.40252,744064.649045693,313943.29744732,"Wester Essendy-2"
"2122","ROON2_N_20140826_003856",56.58038,-3.40238,744041.100708673,313951.419165967,"Wester Essendy-2"
"2123","ROON2_N_20140826_010518",56.57763,-3.39933,743731.206480159,314132.522580573,"Wester Essendy-2"
"2124","ROON2_N_20140826_012248",56.57881,-3.40945,743875.260708176,313513.558818799,"Wester Essendy-2"
"2125","ROON2_N_20140826_014008",56.57595,-3.4067,743553.482507442,313675.957942114,"Wester Essendy-2"
"2126","ROON2_N_20140826_014216",56.57564,-3.40695,743519.295027942,313659.892632829,"Wester Essendy-2"
"2127","ROON2___20140826_002725",56.57981,-3.40637,743982.676829822,313705.035122335,"Wester Essendy-2"
"2128","ROON2___20140826_002840",56.58009,-3.40635,744013.815069518,313706.902321877,"Wester Essendy-2"
"2129","ROON2___20140826_002924",56.58011,-3.40637,744016.066206179,313705.719444022,"Wester Essendy-2"
"2130","ROON2___20140826_002933",56.58011,-3.40638,744016.078795404,313705.105194661,"Wester Essendy-2"
"2131","ROON2___20140826_002933",56.58011,-3.40638,744016.078795404,313705.105194661,"Wester Essendy-2"
"2132","ROON2___20140826_003334",56.58043,-3.40483,744049.743879525,313801.043004512,"Wester Essendy-2"
"2133","ROON2___20140826_003426",56.58036,-3.40418,744041.135813943,313840.80946098,"Wester Essendy-2"
"2134","ROON2___20140826_003426",56.58036,-3.40418,744041.135813943,313840.80946098,"Wester Essendy-2"
"2135","ROON2___20140826_003426",56.58036,-3.40418,744041.135813943,313840.80946098,"Wester Essendy-2"
"2136","ROON2___20140826_003437",56.58036,-3.40412,744041.060398373,313844.4949342,"Wester Essendy-2"
"2137","ROON2___20140826_003437",56.58036,-3.40412,744041.060398373,313844.4949342,"Wester Essendy-2"
"2138","ROON2___20140826_003437",56.58036,-3.40412,744041.060398373,313844.4949342,"Wester Essendy-2"
"2139","ROON2___20140826_003443",56.58035,-3.40398,744039.771461516,313853.071599793,"Wester Essendy-2"
"2140","ROON2___20140826_003443",56.58035,-3.40398,744039.771461516,313853.071599793,"Wester Essendy-2"
"2141","ROON2___20140826_003443",56.58035,-3.40398,744039.771461516,313853.071599793,"Wester Essendy-2"
"2142","ROON2___20140826_003453",56.58035,-3.40387,744039.633221771,313859.828302735,"Wester Essendy-2"
"2143","ROON2___20140826_003453",56.58035,-3.40387,744039.633221771,313859.828302735,"Wester Essendy-2"
"2144","ROON2___20140826_003642",56.58036,-3.40285,744039.464858122,313922.504126066,"Wester Essendy-2"
"2145","ROON2___20140826_003738",56.58037,-3.40285,744040.577838062,313922.526879805,"Wester Essendy-2"
"2146","ROON2___20140826_003738",56.58037,-3.40285,744040.577838062,313922.526879805,"Wester Essendy-2"
"2147","ROON2___20140826_003746",56.58038,-3.40277,744041.590359898,313927.463596351,"Wester Essendy-2"
"2148","ROON2___20140826_003800",56.5805,-3.40263,744054.770331918,313936.336033701,"Wester Essendy-2"
"2149","ROON2___20140826_003807",56.58053,-3.40257,744058.033939804,313940.089741967,"Wester Essendy-2"
"2150","ROON2___20140826_003819",56.5806,-3.40245,744065.674145543,313947.619888478,"Wester Essendy-2"
"2151","ROON2___20140826_003819",56.5806,-3.40245,744065.674145543,313947.619888478,"Wester Essendy-2"
"2152","ROON2___20140826_003830",56.58052,-3.40242,744056.732643525,313949.280639412,"Wester Essendy-2"
"2153","ROON2___20140826_003830",56.58052,-3.40242,744056.732643525,313949.280639412,"Wester Essendy-2"
"2154","ROON2___20140826_003830",56.58052,-3.40242,744056.732643525,313949.280639412,"Wester Essendy-2"
"2155","ROON2___20140826_003841",56.58044,-3.4024,744047.803695867,313950.32715389,"Wester Essendy-2"
"2156","ROON2___20140826_003841",56.58044,-3.4024,744047.803695867,313950.32715389,"Wester Essendy-2"
"2157","ROON2___20140826_003853",56.58041,-3.40238,744044.43964877,313951.487404337,"Wester Essendy-2"
"2158","ROON2___20140826_003858",56.58027,-3.4024,744028.883035495,313949.940464456,"Wester Essendy-2"
"2159","ROON2___20140826_003858",56.58027,-3.4024,744028.883035495,313949.940464456,"Wester Essendy-2"
"2160","ROON2___20140826_003909",56.58025,-3.40242,744026.682182899,313948.666476631,"Wester Essendy-2"
"2161","ROON2___20140826_003909",56.58025,-3.40242,744026.682182899,313948.666476631,"Wester Essendy-2"
"2162","ROON2___20140826_003920",56.58025,-3.40242,744026.682182899,313948.666476631,"Wester Essendy-2"
"2163","ROON2___20140826_003920",56.58025,-3.40242,744026.682182899,313948.666476631,"Wester Essendy-2"
"2164","ROON2___20140826_003931",56.58025,-3.4024,744026.657075485,313949.894971632,"Wester Essendy-2"
"2165","ROON2___20140826_003931",56.58025,-3.4024,744026.657075485,313949.894971632,"Wester Essendy-2"
"2166","ROON2___20140826_003942",56.58025,-3.4024,744026.657075485,313949.894971632,"Wester Essendy-2"
"2167","ROON2___20140826_003942",56.58025,-3.4024,744026.657075485,313949.894971632,"Wester Essendy-2"
"2168","ROON2___20140826_011859",56.57779,-3.40912,743761.320597767,313531.498535506,"Wester Essendy-2"
"2169","ROON2___20140826_011954",56.57792,-3.40933,743776.054234287,313518.895671134,"Wester Essendy-2"
"2170","ROON2___20140826_013614",56.57709,-3.40648,743680.085046377,313692.073433326,"Wester Essendy-2"
"2171","ROON2___20140826_014223",56.57563,-3.40685,743518.056101925,313666.013033528,"Wester Essendy-2"
"2172","ROON2___20140826_014226",56.57562,-3.4068,743516.880153063,313669.061826863,"Wester Essendy-2"
"2173","ROON2___20140826_014226",56.57562,-3.4068,743516.880153063,313669.061826863,"Wester Essendy-2"
"2174","ROON2___20140826_014232",56.57559,-3.4067,743513.415283588,313675.13660357,"Wester Essendy-2"
"2175","ROON2___20140826_014232",56.57559,-3.4067,743513.415283588,313675.13660357,"Wester Essendy-2"
"2176","ROON2___20140826_014238",56.57556,-3.40665,743510.01338455,313678.139774478,"Wester Essendy-2"
"2177","ROON2___20140826_014238",56.57556,-3.40665,743510.01338455,313678.139774478,"Wester Essendy-2"
"2178","ROON2___20140826_014245",56.57554,-3.40663,743507.762242815,313679.322793206,"Wester Essendy-2"
"2179","ROON2___20140826_014245",56.57554,-3.40663,743507.762242815,313679.322793206,"Wester Essendy-2"
"2180","ROON2_N_0_20140826_002124",NA,NA,NA,NA,"Wester Essendy-2"
"2181","ROON2_N_0_20140826_002345",NA,NA,NA,NA,"Wester Essendy-2"
"2182","ROON2_N_0_20140826_002349",NA,NA,NA,NA,"Wester Essendy-2"
"2183","ROON2_N_0_20140826_002954",NA,NA,NA,NA,"Wester Essendy-2"
"2184","ROON2_N_0_20140826_003015",NA,NA,NA,NA,"Wester Essendy-2"
"2185","ROON2_N_0_20140826_003128",NA,NA,NA,NA,"Wester Essendy-2"
"2186","ROON2_N_0_20140826_003139",NA,NA,NA,NA,"Wester Essendy-2"
"2187","ROON2_N_0_20140826_003237",NA,NA,NA,NA,"Wester Essendy-2"
"2188","ROON2_N_0_20140826_003241",NA,NA,NA,NA,"Wester Essendy-2"
"2189","ROON2_N_0_20140826_003252",NA,NA,NA,NA,"Wester Essendy-2"
"2190","ROON2_N_0_20140826_003310",NA,NA,NA,NA,"Wester Essendy-2"
"2191","ROON2_N_0_20140826_003315",NA,NA,NA,NA,"Wester Essendy-2"
"2192","ROON2_N_0_20140826_003319",NA,NA,NA,NA,"Wester Essendy-2"
"2193","ROON2_N_0_20140826_003345",NA,NA,NA,NA,"Wester Essendy-2"
"2194","ROON2_N_0_20140826_003401",NA,NA,NA,NA,"Wester Essendy-2"
"2195","ROON2_N_0_20140826_003508",NA,NA,NA,NA,"Wester Essendy-2"
"2196","ROON2_N_0_20140826_003515",NA,NA,NA,NA,"Wester Essendy-2"
"2197","ROON2_N_0_20140826_003535",NA,NA,NA,NA,"Wester Essendy-2"
"2198","ROON2_N_0_20140826_003540",NA,NA,NA,NA,"Wester Essendy-2"
"2199","ROON2_N_0_20140826_003546",NA,NA,NA,NA,"Wester Essendy-2"
"2200","ROON2_N_0_20140826_003552",NA,NA,NA,NA,"Wester Essendy-2"
"2201","ROON2_N_0_20140826_003620",NA,NA,NA,NA,"Wester Essendy-2"
"2202","ROON2_N_0_20140826_003743",NA,NA,NA,NA,"Wester Essendy-2"
"2203","ROON2_N_0_20140826_010057",NA,NA,NA,NA,"Wester Essendy-2"
"2204","ROON2_N_0_20140826_010127",NA,NA,NA,NA,"Wester Essendy-2"
"2205","ROON2_N_0_20140826_010623",NA,NA,NA,NA,"Wester Essendy-2"
"2206","ROON2_N_0_20140826_011509",NA,NA,NA,NA,"Wester Essendy-2"
"2207","ROON2_N_0_20140826_011626",NA,NA,NA,NA,"Wester Essendy-2"
"2208","ROON2_N_0_20140826_011745",NA,NA,NA,NA,"Wester Essendy-2"
"2209","ROON2_N_0_20140826_011751",NA,NA,NA,NA,"Wester Essendy-2"
"2210","ROON2_N_0_20140826_011818",NA,NA,NA,NA,"Wester Essendy-2"
"2211","ROON2_N_0_20140826_011912",NA,NA,NA,NA,"Wester Essendy-2"
"2212","ROON2_N_0_20140826_011917",NA,NA,NA,NA,"Wester Essendy-2"
"2213","ROON2_N_0_20140826_011920",NA,NA,NA,NA,"Wester Essendy-2"
"2214","ROON2_N_0_20140826_011936",NA,NA,NA,NA,"Wester Essendy-2"
"2215","ROON2_N_0_20140826_012138",NA,NA,NA,NA,"Wester Essendy-2"
"2216","ROON2_N_0_20140826_012145",NA,NA,NA,NA,"Wester Essendy-2"
"2217","ROON2_N_0_20140826_012210",NA,NA,NA,NA,"Wester Essendy-2"
"2218","ROON2_N_0_20140826_012238",NA,NA,NA,NA,"Wester Essendy-2"
"2219","ROON2_N_0_20140826_012314",NA,NA,NA,NA,"Wester Essendy-2"
"2220","ROON2_N_0_20140826_012323",NA,NA,NA,NA,"Wester Essendy-2"
"2221","ROON2_N_0_20140826_012327",NA,NA,NA,NA,"Wester Essendy-2"
"2222","ROON2_N_0_20140826_012445",NA,NA,NA,NA,"Wester Essendy-2"
"2223","ROON2_N_0_20140826_012509",NA,NA,NA,NA,"Wester Essendy-2"
"2224","ROON2_N_0_20140826_013306",NA,NA,NA,NA,"Wester Essendy-2"
"2225","ROON2_N_0_20140826_014202",NA,NA,NA,NA,"Wester Essendy-2"
"2226","ROON2_N_0_20140826_014758",NA,NA,NA,NA,"Wester Essendy-2"
"2227","ROON2_N_0_20140826_014803",NA,NA,NA,NA,"Wester Essendy-2"
"2228","ROON2_N_0_20140826_014812",NA,NA,NA,NA,"Wester Essendy-2"
"2229","ROON2_N_0_20140826_014845",NA,NA,NA,NA,"Wester Essendy-2"
"2230","ROON2_N_0_20140826_014858",NA,NA,NA,NA,"Wester Essendy-2"
"2231","ROON2_N_0_20140826_014905",NA,NA,NA,NA,"Wester Essendy-2"
"2232","ROON2_N_0_20140826_014925",NA,NA,NA,NA,"Wester Essendy-2"
"2233","ROON2_N_0_20140826_014951",NA,NA,NA,NA,"Wester Essendy-2"
"2234","ROON2_N_0_20140826_014954",NA,NA,NA,NA,"Wester Essendy-2"
"2235","ROON2_N_20140730_002053",55.64254,-2.51128,638895.352284497,367916.421525195,"Whitehills-1"
"2236","ROON2_N_20140730_003133",55.64325,-2.51528,638976.23290922,367665.23571007,"Whitehills-1"
"2237","ROON2_N_20140730_003257",55.64302,-2.51578,638950.869531441,367633.574357392,"Whitehills-1"
"2238","ROON2_N_20140730_004546",55.64288,-2.51093,638933.02941149,367938.730355507,"Whitehills-1"
"2239","ROON2_N_20140730_005636",55.64577,-2.5113,639254.83638458,367917.812362826,"Whitehills-1"
"2240","ROON2_N_20140730_012114",55.64414,-2.50738,639071.61789538,368163.20251521,"Whitehills-1"
"2241","ROON2_N_20140730_013236",55.64245,-2.51068,638885.057766115,367954.113707366,"Whitehills-1"
"2242","ROON2_N_20140730_013648",55.64164,-2.51035,638794.757987669,367974.221787242,"Whitehills-1"
"2243","ROON2_N_20140730_014449",55.63993,-2.50805,638603.38514577,368117.600674327,"Whitehills-1"
"2244","ROON2___20140730_002701",55.64381,-2.51332,639037.64204236,367789.063335059,"Whitehills-1"
"2245","ROON2___20140730_002722",55.64388,-2.51337,639045.455806774,367785.973933178,"Whitehills-1"
"2246","ROON2___20140730_003434",55.6426,-2.51665,638904.534209797,367578.466315586,"Whitehills-1"
"2247","ROON2___20140730_004412",55.64256,-2.51087,638897.387999392,367942.24463107,"Whitehills-1"
"2248","ROON2___20140730_004423",55.64256,-2.51088,638897.392635012,367941.615199355,"Whitehills-1"
"2249","ROON2___20140730_004427",55.64258,-2.51092,638899.637028163,367939.113866819,"Whitehills-1"
"2250","ROON2___20140730_004436",55.64259,-2.51093,638900.754589118,367938.492632748,"Whitehills-1"
"2251","ROON2___20140730_004443",55.64258,-2.51093,638899.641664235,367938.484435427,"Whitehills-1"
"2252","ROON2___20140730_004449",55.64258,-2.51093,638899.641664235,367938.484435427,"Whitehills-1"
"2253","ROON2___20140730_005312",55.64504,-2.5106,639173.268302433,367961.270940722,"Whitehills-1"
"2254","ROON2___20140730_013532",55.6418,-2.51055,638812.657420135,367961.763915857,"Whitehills-1"
"2255","ROON2_N_0_20140730_002039",NA,NA,NA,NA,"Whitehills-1"
"2256","ROON2_N_0_20140730_002103",NA,NA,NA,NA,"Whitehills-1"
"2257","ROON2_N_0_20140730_002124",NA,NA,NA,NA,"Whitehills-1"
"2258","ROON2_N_0_20140730_002142",NA,NA,NA,NA,"Whitehills-1"
"2259","ROON2_N_0_20140730_002302",NA,NA,NA,NA,"Whitehills-1"
"2260","ROON2_N_0_20140730_002308",NA,NA,NA,NA,"Whitehills-1"
"2261","ROON2_N_0_20140730_002641",NA,NA,NA,NA,"Whitehills-1"
"2262","ROON2_N_0_20140730_002656",NA,NA,NA,NA,"Whitehills-1"
"2263","ROON2_N_0_20140730_002718",NA,NA,NA,NA,"Whitehills-1"
"2264","ROON2_N_0_20140730_002730",NA,NA,NA,NA,"Whitehills-1"
"2265","ROON2_N_0_20140730_002737",NA,NA,NA,NA,"Whitehills-1"
"2266","ROON2_N_0_20140730_003155",NA,NA,NA,NA,"Whitehills-1"
"2267","ROON2_N_0_20140730_003447",NA,NA,NA,NA,"Whitehills-1"
"2268","ROON2_N_0_20140730_004539",NA,NA,NA,NA,"Whitehills-1"
"2269","ROON2_N_0_20140730_004848",NA,NA,NA,NA,"Whitehills-1"
"2270","ROON2_N_0_20140730_005207",NA,NA,NA,NA,"Whitehills-1"
"2271","ROON2_N_0_20140730_005238",NA,NA,NA,NA,"Whitehills-1"
"2272","ROON2_N_0_20140730_005307",NA,NA,NA,NA,"Whitehills-1"
"2273","ROON2_N_0_20140730_005500",NA,NA,NA,NA,"Whitehills-1"
"2274","ROON2_N_0_20140730_005515",NA,NA,NA,NA,"Whitehills-1"
"2275","ROON2_N_0_20140730_005537",NA,NA,NA,NA,"Whitehills-1"
"2276","ROON2_N_0_20140730_005543",NA,NA,NA,NA,"Whitehills-1"
"2277","ROON2_N_0_20140730_005623",NA,NA,NA,NA,"Whitehills-1"
"2278","ROON2_N_0_20140730_005646",NA,NA,NA,NA,"Whitehills-1"
"2279","ROON2_N_0_20140730_005648",NA,NA,NA,NA,"Whitehills-1"
"2280","ROON2_N_0_20140730_005655",NA,NA,NA,NA,"Whitehills-1"
"2281","ROON2_N_0_20140730_005702",NA,NA,NA,NA,"Whitehills-1"
"2282","ROON2_N_0_20140730_005723",NA,NA,NA,NA,"Whitehills-1"
"2283","ROON2_N_0_20140730_005741",NA,NA,NA,NA,"Whitehills-1"
"2284","ROON2_N_0_20140730_005745",NA,NA,NA,NA,"Whitehills-1"
"2285","ROON2_N_0_20140730_005756",NA,NA,NA,NA,"Whitehills-1"
"2286","ROON2_N_0_20140730_005822",NA,NA,NA,NA,"Whitehills-1"
"2287","ROON2_N_0_20140730_005831",NA,NA,NA,NA,"Whitehills-1"
"2288","ROON2_N_0_20140730_005916",NA,NA,NA,NA,"Whitehills-1"
"2289","ROON2_N_0_20140730_005938",NA,NA,NA,NA,"Whitehills-1"
"2290","ROON2_N_0_20140730_005941",NA,NA,NA,NA,"Whitehills-1"
"2291","ROON2_N_0_20140730_005944",NA,NA,NA,NA,"Whitehills-1"
"2292","ROON2_N_0_20140730_010028",NA,NA,NA,NA,"Whitehills-1"
"2293","ROON2_N_0_20140730_010033",NA,NA,NA,NA,"Whitehills-1"
"2294","ROON2_N_0_20140730_011437",NA,NA,NA,NA,"Whitehills-1"
"2295","ROON2_N_0_20140730_011508",NA,NA,NA,NA,"Whitehills-1"
"2296","ROON2_N_0_20140730_011518",NA,NA,NA,NA,"Whitehills-1"
"2297","ROON2_N_0_20140730_011527",NA,NA,NA,NA,"Whitehills-1"
"2298","ROON2_N_0_20140730_011600",NA,NA,NA,NA,"Whitehills-1"
"2299","ROON2_N_0_20140730_011642",NA,NA,NA,NA,"Whitehills-1"
"2300","ROON2_N_0_20140730_011702",NA,NA,NA,NA,"Whitehills-1"
"2301","ROON2_N_0_20140730_011727",NA,NA,NA,NA,"Whitehills-1"
"2302","ROON2_N_0_20140730_011756",NA,NA,NA,NA,"Whitehills-1"
"2303","ROON2_N_0_20140730_011956",NA,NA,NA,NA,"Whitehills-1"
"2304","ROON2_N_0_20140730_012008",NA,NA,NA,NA,"Whitehills-1"
"2305","ROON2_N_0_20140730_012020",NA,NA,NA,NA,"Whitehills-1"
"2306","ROON2_N_0_20140730_012215",NA,NA,NA,NA,"Whitehills-1"
"2307","ROON2_N_0_20140730_012236",NA,NA,NA,NA,"Whitehills-1"
"2308","ROON2_N_0_20140730_012248",NA,NA,NA,NA,"Whitehills-1"
"2309","ROON2_N_0_20140730_012309",NA,NA,NA,NA,"Whitehills-1"
"2310","ROON2_N_0_20140730_012311",NA,NA,NA,NA,"Whitehills-1"
"2311","ROON2_N_0_20140730_012321",NA,NA,NA,NA,"Whitehills-1"
"2312","ROON2_N_0_20140730_012651",NA,NA,NA,NA,"Whitehills-1"
"2313","ROON2_N_0_20140730_012752",NA,NA,NA,NA,"Whitehills-1"
"2314","ROON2_N_0_20140730_012806",NA,NA,NA,NA,"Whitehills-1"
"2315","ROON2_N_0_20140730_012830",NA,NA,NA,NA,"Whitehills-1"
"2316","ROON2_N_0_20140730_012835",NA,NA,NA,NA,"Whitehills-1"
"2317","ROON2_N_0_20140730_012850",NA,NA,NA,NA,"Whitehills-1"
"2318","ROON2_N_0_20140730_012901",NA,NA,NA,NA,"Whitehills-1"
"2319","ROON2_N_0_20140730_013132",NA,NA,NA,NA,"Whitehills-1"
