"SITE","TRANSECT","SECTION","MID_X","MID_Y","AREA_M2","BUILD","CTREE","GREYS","LANDF","NTREE","RDTRK","ROADS","RGRAS","SCRUB","WATER","LLENG","D_LIN","D_BUI","D_WAT","D_TRE"
"Park Cottage","E",4,357078.592728586,665867.573520617,25456.74,0,0,24207.91,0,0,0,0,713.28,535.57,0,458.46,23.754495422139,359.841807585467,132.955635613048,128.177645574852
"Park Cottage","E",5,357211.569011022,665894.035936306,12000.95,0,3.16,8971.86,28.89,0,0,0,2326.2,699.72,0,803.34,12.9440896068672,368.870939940999,22.7352831244041,77.4054035252258
"Park Cottage","N",1,356793.674338741,666054.060405579,12692.3,222.42,0,11771.15,0,698.74,0,0,0,0,0,726.28,14.2059405742032,41.2717918926469,261.040810621834,42.1489812882633
"Park Cottage","N",2,356814.452919166,666162.408300593,10887.18,0,0,10887.18,0,0,0,0,0,0,0,105.72,24.8442568067676,87.0332698350313,189.119024509849,128.204158322461
"Park Cottage","N",3,356864.75148305,666255.047664426,10225.42,0,0,10225.41,0,0,0,0,0,0,0,101.39,24.733998224534,128.2369298326,143.919210747251,131.473407853563
"Park Cottage","N",4,356912.877555024,666341.65753948,9484.62,380.69,0,8891.98,0,0,211.96,0,0,0,0,579.78,11.9563948432763,38.12454778034,65.6787640236943,51.637845617314
"Park Cottage","N",5,356936.362683044,666392.439318618,182.93,0,0,118.85,0,0,62.35,1.73,0,0,0,38.84,1.57733125487963,7.60073877961596,26.1202587233649,9.47366493051223
"Park Cottage","S",1,356764.910219032,666014.563724129,16443.15,182.66,0,14789.14,0,1421.37,50,0,0,0,0,1032.09,13.2999873228498,52.9774089631556,275.314579340339,30.9281179479055
"Park Cottage","S",2,356685.356189805,665917.516951149,11876.68,0,0,11611.11,0,0,265.57,0,0,0,0,342.05,20.6290262171143,145.038108283021,217.283088982014,95.6073152009199
"Park Cottage","S",3,356659.162004369,665806.681073571,10454.68,0,5.07,10114.22,0,0,335.39,0,0,0,0,301.59,20.8504967703191,255.554098526796,118.616489770924,59.4834957632038
"Park Cottage","S",4,356632.267065845,665706.920371228,10170,0,3742.61,5977.78,0,0,449.61,0,0,0,0,713.15,13.4367903593391,354.262691897987,34.9813485962562,14.5237907766944
"Park Cottage","S",5,356599.292850654,665611.723409734,9984.79,0,259.64,9598.82,0,0,126.31,0,0,0,0,263.49,22.9512787221024,408.537900765943,83.8273773797047,52.5330971851071
"Park Cottage","W",1,356757.651272409,666023.902036197,17097.82,192.51,0,15131.69,0,1723.61,50,0,0,0,0,1199.28,11.0250198544048,47.03123154328,268.412293910227,26.4215371112883
"Park Cottage","W",2,356644.656367919,666056.207328793,11012.96,0,0,10405.33,0,163.3,8.29,0,436.04,0,0,423.13,14.9281749719823,103.169457448942,200.5636960533,38.8311004956195
"Park Cottage","W",3,356555.16048166,666128.861852425,18045.43,0,0,2436.35,0,13887.79,660.06,1061.22,0,0,0,1028.66,14.3417222979855,205.602331392596,135.435405754386,1.99860920689983
"Park Cottage","W",4,356523.70413526,666229.871116898,18102.79,0,0,15535.08,0,1257.23,667.54,642.95,0,0,0,755.67,20.8098582266154,214.184407992094,98.3236580758518,44.0158662888869
"Park Cottage","W",5,356412.436000088,666274.411280544,12710.03,0,0,12351.79,0,0,358.25,0,0,0,0,370.48,24.0343118323903,277.452415753723,191.280005583324,163.006452622407
"Redlands","N",1,295201.800175614,687064.685627604,13253.71,0,0,13253.72,0,0,0,0,0,0,0,176.73,28.9237301408097,131.121898710435,396.546922366376,145.475501789562
"Redlands","N",2,295109.739799894,687138.899717828,10564.91,204.42,0,10309.53,0,0,24.12,26.85,0,0,0,296.98,22.5758719732959,46.6828066103164,447.280938608637,97.6098512117269
"Redlands","N",3,295065.532297494,687234.729851045,20590.91,724.87,4561.6,8734.67,0,0,2178.34,4347.17,0,44.25,0,1762.07,6.61573328635067,36.964526692009,473.276823119494,36.1205975114966
"Redlands","N",4,295133.68042437,687371.394313376,13966.14,41.08,10213.46,275.51,0,0,766.94,2662.12,0,7.04,0,621.75,13.1860105621162,144.018475875523,413.064559211059,2.05572779932095
"Redlands","N",5,295182.961921199,687492.615447665,11053.94,0,7979.97,695.48,0,0,542.41,1836.08,0,0,0,704.89,8.52827703670241,269.38775019612,338.769530554725,1.42415697673588
"Redlands","S",1,295231.314518,687017.610225389,13329.92,0,0,12617.27,0,0,443.08,269.56,0,0,0,450.36,16.0118517440475,175.916756603403,400.856148211667,182.918059426141
"Redlands","S",2,295273.355141728,686908.156643023,10413.24,0,0,9154.54,0,0,995.96,262.73,0,0,0,449.3,14.8762288944228,215.725326793156,452.596020000455,259.542775430478
"Redlands","S",3,295317.883743569,686813.101880606,11357.54,0,0,10755.7,0,0,601.83,0,0,0,0,295.12,19.6246364092942,168.085371878541,487.327849441454,316.486909231109
"Redlands","S",4,295418.924219396,686759.031437161,12700.02,0,0,12225.45,0,0,474.57,0,0,0,0,313.86,16.9469808108039,129.636359836626,418.222622600626,307.849430724467
"Redlands","S",5,295495.908841195,686726.086441664,4166,0,0,4166,0,0,0,0,0,0,0,53.4,20.938490613052,70.1568750695777,370.57328123711,297.006065929044
"Redlands","W",1,295195.52913914,687039.285568211,13428.26,0,0,13393.57,0,0,11.82,22.86,0,0,0,183.79,27.316780774891,141.135431722528,415.089335395641,171.496281736668
"Redlands","W",2,295077.658968985,687017.056389602,10671.02,3.34,0,8422.09,0,0,1567.86,677.73,0,0,0,905.18,15.7365915540611,56.2873657470588,526.520673820805,220.685419037968
"Redlands","W",3,294977.772242854,687052.590600628,12045.6,0,0,10918.56,0,0,667.14,459.9,0,0,0,562.1,12.9117196297629,80.1591786042038,601.662868446241,201.839704355184
"Redlands","W",4,294885.459909447,687140.607633752,13984.47,0,0,13036.97,0,0,223.85,723.65,0,0,0,480.06,12.0751957153534,81.3906883104413,661.033292679585,157.888972575029
"Redlands","W",5,294836.56388945,687265.328926114,13924.82,0,34.3,8280.85,0,0,660.9,1282.77,0,3666,0,867.71,9.67104164981883,134.342520091374,601.396346935256,80.927720851219
"Sauchie Farm","E",1,294130.582019469,719652.800312427,13783.64,0,0,12664.08,0,0,393.92,725.63,0,0,0,617.31,18.6502903171103,156.002106374558,184.102334079198,193.258161957274
"Sauchie Farm","E",2,294236.059052266,719707.997667961,10318.8,0,0,10318.8,0,0,0,0,0,0,0,0,84.3343039370008,212.70452042713,148.555864638262,156.676671356136
"Sauchie Farm","E",3,294322.594281556,719762.406383059,10092.64,0,0,10092.64,0,0,0,0,0,0,0,0,103.918537362129,236.642586038701,173.518219427319,160.232457961506
"Sauchie Farm","E",4,294408.080910871,719819.358319221,10534.33,0,0,10072.57,0,0,0,0,0,461.75,0,29.42,57.1425916155122,224.634233969349,242.224781396991,197.80555098038
"Sauchie Farm","E",5,294440.677607873,719937.401963227,22122.22,0,0,18396.63,0,0,338.08,0,1542.22,1845.28,0,487.49,19.8000320021172,166.331636771852,299.340160203986,127.934414346985
"Sauchie Farm","N",1,294124.45651913,719665.20865078,14872.54,0,0,13529.56,0,0,474.72,868.26,0,0,0,712.9,16.4336191136562,143.425050168846,171.589584515751,180.073061828736
"Sauchie Farm","N",2,294162.082078805,719780.278024878,10464.13,0,0,7653.1,0,0.15,369.06,310.13,887.89,1243.81,0,511.2,15.4257996903571,136.39298401783,59.0659467459385,70.1878783715828
"Sauchie Farm","N",3,294169.675922595,719884.417642735,11188.59,0,0,5938.86,0,3123.21,0,0,750.94,1375.58,0,437.25,12.5806819138822,143.225832526872,54.6929305229277,12.6799455677957
"Sauchie Farm","N",4,294153.105024257,719991.571897858,10431.04,0,0,6272.11,0,2149,0,0,0,2009.94,0,209,21.3600973081895,86.2551632834532,147.205094432538,18.6366812217863
"Sauchie Farm","N",5,294130.78556695,720093.264932408,10695.71,91.56,225.3,6918.79,0,457.8,206.77,748.65,0,2046.82,0,494.8,17.841404865151,40.8393099194008,237.067052288613,17.3520389231683
"Sauchie Farm","S",1,294105.414353992,719617.278836758,13634.95,0,0,12296.12,0,0,464.38,874.44,0,0,0,709.34,15.8592796744786,167.229753626599,216.268869326417,224.687718781357
"Sauchie Farm","S",2,294070.770257045,719504.997691727,10586.09,0,0,9664.83,0,0,351.48,569.78,0,0,0,420.46,21.5331849462254,234.207142326769,264.167749198663,223.07045357968
"Sauchie Farm","S",3,294023.395590114,719412.151191945,10160.94,0,0,9187.43,0,0,349.46,624.04,0,0,0,422.85,20.5025448492846,293.658868775975,284.347151020047,158.68244908123
"Sauchie Farm","S",4,293970.85562881,719322.85029578,10864.58,0,0,8853.54,0,0,865.76,728,0,417.29,0,732.17,18.0124575123691,292.379502777804,257.204467588176,154.133409254607
"Sauchie Farm","S",5,293897.096640766,719250.285127185,10737.22,0,0,7704.07,0,0,585.63,368.97,958.79,1119.76,0,698.39,11.1664769600538,233.291932306202,177.779410219205,226.142245640576
"Sauchie Farm","W",2,293958.099298265,719624.495979228,10220.43,0,0,10220.42,0,0,0,0,0,0,0,241.1,22.3420748248608,87.8160860662345,124.668028516203,261.144479809407
"Sauchie Farm","W",3,293857.573789129,719610.580297575,10066.21,0,0,10066.21,0,0,0,0,0,0,0,276.37,22.2231028318973,123.215275349684,41.8183296865226,311.891088855053
"Sauchie Farm","W",4,293758.043016823,719596.759643064,10029.57,0,0,10029.57,0,0,0,0,0,0,0,258.8,18.2115774064225,166.480348834612,86.3561876822401,292.397683150556
"Sauchie Farm","W",5,293658.729481836,719583.1946791,10017.27,0,0,10017.27,0,0,0,0,0,0,0,241.37,22.3883582703353,154.119491152447,172.769633685426,285.359222521797
"Sauchie Farm","W",1,294076.117340415,719641.17597611,13549.5,0,0,12742.91,0,0,283.78,522.81,0,0,0,586.33,17.7818244428093,131.783121306048,192.080053759159,205.969919878034
"Stewart House","E",1,331839.311111639,707006.346498539,14209.09,14.99,0,9520.62,0,4303.93,369.54,0,0,0,0,610.85,18.3291670754509,66.1981502903385,62.9460758413006,20.7683517293494
"Stewart House","E",2,331948.843588567,706984.781083642,12893.87,0,0,7466.75,0,5399.7,27.43,0,0,0,0,391.51,16.5470624851549,69.340451389528,57.5907993757393,17.3241084768531
"Stewart House","E",3,332033.32939115,706909.385197885,10637.73,0,0,5610.94,0,5026.79,0,0,0,0,0,163.16,20.6004981420811,171.618215459847,52.7191740600462,14.2490621402223
"Stewart House","E",4,332123.82150196,706859.415047715,10511.28,0,225.2,5802.72,0,4483.37,0,0,0,0,0,337.22,14.6281814065722,271.409428639363,54.8486490684193,15.1464267267058
"Stewart House","E",5,332215.345061133,706824.256653344,10539.69,0,2524.39,5615.1,0,2400.19,0,0,0,0,0,229.07,21.2421855603053,361.426514760754,30.7346245880823,14.2822940991266
"Stewart House","N",1,331839.151347091,707006.732412124,14542.62,14.99,0,9739.4,0,4418.67,369.54,0,0,0,0,624.7,18.6050768433211,66.652957962858,62.7330108617508,20.980477887187
"Stewart House","N",2,331942.752811024,707049.467692715,14558.96,0,0,9151.28,0,4969.55,27.12,0,411.02,0,0,650.89,15.028794721204,75.8364430792746,44.150207662435,22.7516192852546
"Stewart House","N",3,331960.228595835,707190.728943813,28264.67,0,0,25698.01,0,733.19,883.23,0,950.23,0,0,1467.43,14.4090036957394,143.9933748198,103.022426411386,118.105528488093
"Stewart House","N",4,331826.354297477,707357.361153741,13849.82,0,0,13849.83,0,0,0,0,0,0,0,532.94,19.810753494443,180.058340562966,37.8757321646098,241.170552952698
"Stewart House","N",5,331740.897772166,707456.027521095,11739.18,0,0,11739.19,0,0,0,0,0,0,0,390.1,20.6142649370624,268.063272715731,117.183132928332,217.914348143335
"Stewart House","S",1,331836.067899516,706998.507240129,14615.96,14.99,0,10657.89,0,3576.79,366.29,0,0,0,0,576.12,19.6779318976221,70.8437358162151,70.1889459609267,26.2735563744731
"Stewart House","S",2,331865.91030296,706893.439447535,15316.72,0,0,15099.78,0,0,216.95,0,0,0,0,568.96,19.9425140918294,77.1344264977034,140.299423624784,113.112187446545
"Stewart House","S",3,331794.278937052,706767.581372564,12248.42,81.46,0,11844.29,0,0,322.65,0,0,0,0,685.5,15.1993348812288,45.3052085389486,72.2934455329526,242.707703156522
"Stewart House","S",4,331741.529427049,706672.877641363,10528.95,0,0,10245.17,0,0,283.79,0,0,0,0,594.9,17.4308484119552,108.428188164576,24.1865827991664,311.307259860858
"Stewart House","S",5,331745.37166404,706570.930249928,10018.49,0,0,9203.66,0,0,564.18,250.66,0,0,0,658.25,16.52111521833,170.685082321859,22.1415294817189,383.205254447431
"Stewart House","W",1,331787.559583993,707031.258660574,13528.33,0,0,9682.7,0,3845.62,0,0,0,0,0,280.67,21.8359917625476,92.1825121623177,50.0646674636197,19.4260627807896
"Stewart House","W",2,331674.732971442,707053.318642248,16902.84,0,0,13239.96,0,3662.89,0,0,0,0,0,695.3,17.073666219711,141.150244704588,61.587126398521,21.2317506735619
"Stewart House","W",3,331573.983446103,706949.443099405,12119.09,0,0,7105.76,0,5013.33,0,0,0,0,0,332.31,16.4248045028131,193.695851687304,88.5178515024041,15.4076843286801
"Stewart House","W",4,331497.294429324,706861.822326915,10842.21,0,0,6436.52,0,4405.68,0,0,0,0,0,265.57,21.3234144981276,152.431741959117,138.464961549624,15.490309000213
"Stewart House","W",5,331426.084313864,706782.979084886,10359.89,0,0,8009.43,0,2350.46,0,0,0,0,0,333.8,15.3868215361774,153.797541054322,224.856927585077,17.4203417489487
"Townhead Gifford","E",1,355139.638900189,668638.571160601,12432.33,0,0,10680.94,0,0,963.94,787.46,0,0,0,838.17,12.2900075704938,99.9899498988705,204.633011418855,389.855414981634
"Townhead Gifford","E",2,355155.706217693,668536.651215869,12980.51,1880.97,0,10912.15,0,0,74.92,112.47,0,0,0,649.8,22.1140486553132,37.3849533495256,131.863661332964,312.25192723735
"Townhead Gifford","E",3,355226.424966177,668462.223782218,15918.32,54.47,0,15752.79,0,0,111.06,0,0,0,0,447.22,18.1588686215011,103.071418389981,67.2816160115063,310.157393692845
"Townhead Gifford","E",4,355331.335898382,668407.132485359,13298.89,0,0,12571.68,0,0,139.96,0,0,0,587.25,527.26,27.84073574826,217.5118763989,27.7770059392079,368.840389246256
"Townhead Gifford","E",5,355424.063856069,668356.504718809,11826.78,0,0,11748.24,0,0,0,2.92,0,0,75.62,20.97,52.418921646172,320.552541740689,97.9436311453396,321.410652512333
"Townhead Gifford","N",1,355134.10516178,668672.455722828,14882.77,0,0,13363.28,0,0,925.95,593.54,0,0,0,832.39,16.0855606860232,133.375113019987,225.296697101049,418.154138381538
"Townhead Gifford","N",2,355214.556918702,668763.035545739,10756.56,0,0,9713.77,0,0,500.49,542.31,0,0,0,433.54,21.5454606838686,239.525314231796,196.28808698577,522.78084087948
"Townhead Gifford","N",3,355267.947700668,668854.766411422,10338.53,0,0,9269.02,0,0,499.11,570.4,0,0,0,416.78,21.0069000228807,344.679370588278,186.394147606765,480.060710710561
"Townhead Gifford","N",4,355317.670261833,668944.304482142,10121.17,0,0,9148.9,0,0,507.95,464.32,0,0,0,439.07,20.067527155513,446.669050644255,191.405605895471,405.661627123067
"Townhead Gifford","N",5,355375.09648293,669026.684126636,10027.1,0,0,9103.58,0,0,493.76,429.76,0,0,0,458.47,18.0216315116462,543.92292229631,203.915400084688,337.710167483874
"Townhead Gifford","S",1,355121.566378926,668643.218220499,16432.61,0,0,14591.96,0,0,1066.17,774.49,0,0,0,960.8,14.6982282663444,104.566120940102,212.860347640323,386.536654730143
"Townhead Gifford","S",2,355086.182083385,668525.677264805,10883.01,2071.42,0,7129.95,0,0,827.65,854.01,0,0,0,926.26,12.5518670539822,23.1285337585229,107.169650875527,265.504555635347
"Townhead Gifford","S",3,355044.605014919,668428.231527417,10124.81,151.2,0,8715.39,0,0,496.08,667.34,0,0,94.81,615.86,14.5256010233195,45.8239036133771,36.1663689177006,160.944103537824
"Townhead Gifford","S",4,355010.639550218,668332.79793526,10153.47,193.58,0,8437.79,0,0,856.6,665.51,0,0,0,731.51,11.3283028135082,28.5792163361895,101.573556076362,64.9939525096871
"Townhead Gifford","S",5,354993.49715493,668236.052234596,11203.73,0,0,5837.3,610.21,4534.35,318.66,513.42,0,0,0,1185.92,14.4433517153429,81.1822224366225,148.55648603762,14.330951111452
"Townhead Gifford","W",1,355077.332672597,668672.258012875,13695.82,0,0,13098.87,0,0,524.19,72.76,0,0,0,576.58,18.3851318969485,138.279533018918,246.548235845461,397.066842817194
"Townhead Gifford","W",2,354961.088038519,668701.785069513,10227.01,0,0,9888.82,0,0,337.77,0,0.41,0,0,356.61,21.136661845132,221.541451785989,294.251634973205,401.093618383055
"Townhead Gifford","W",3,354863.184881386,668729.058046323,10089.89,0,0,5126.68,0,0,284.45,0,4678.76,0,0,297.25,16.9072783012801,310.433779719421,362.052317091731,415.720046842849
"Townhead Gifford","W",4,354772.322352667,668774.744411372,10611.63,0,0,10290.81,0,0,0,0,320.82,0,0,103.27,36.9824312348447,399.811382627415,451.061099981302,371.31310685973
"Townhead Gifford","W",5,354688.616099998,668837.026595515,10230.28,0,0,10230.28,0,0,0,0,0,0,0,0,90.8173796844333,367.077911702115,495.702646309392,271.537134012798
"Townhead Stirling","NE",1,274768.304752444,689252.256676278,13297.49,0,0,13297.49,0,0,0,0,0,0,0,206.07,26.1998376524114,182.939367429423,109.464176532827,216.966291409395
"Townhead Stirling","NE",2,274851.320009938,689336.022632266,10228.34,0,0,10228.34,0,0,0,0,0,0,0,81.74,46.8878848986955,248.379599701715,39.8139006320902,275.730841260656
"Townhead Stirling","NE",3,274916.77088854,689413.634190993,10240.8,0,0,10140.15,0,0,24.52,60.52,15.61,0,0,430.18,19.5367059471736,330.399702162685,13.2039083377122,242.333837310841
"Townhead Stirling","NE",4,274995.156113385,689476.857069104,11087.15,0,0,10001.58,0,0,379.82,691.27,14.5,0,0,609.06,19.8886911583747,337.419287554967,25.6348908458437,212.011403364991
"Townhead Stirling","NE",5,275099.217711438,689510.741764931,10773.74,0,0,9000.97,0,0,381.23,648.39,0,0,0,601.76,19.3641469186528,240.344029050434,30.9884125460691,221.130008372154
"Townhead Stirling","NW",1,274724.59021627,689245.138622962,13399.05,0,0,13399.06,0,0,0,0,0,0,0,309.9,23.2347509354644,194.026312945538,113.335560247731,225.928643222354
"Townhead Stirling","NW",2,274620.578634146,689301.788029762,10219.15,0,0,10219.15,0,0,0,0,0,0,0,84.18,32.4352299798769,300.542104485077,90.6054363112599,328.78649953271
"Townhead Stirling","NW",3,274538.053401059,689360.82703551,10305.64,0,0,9425.38,0,0,286.43,593.83,0,0,0,467.94,26.258447210306,399.784640739959,47.3308467086804,405.577405101498
"Townhead Stirling","NW",4,274454.358633631,689417.251953065,10049.37,0,0,10049.38,0,0,0,0,0,0,0,53.72,39.9569618485891,499.134562669145,82.8901564278293,361.576521206584
"Townhead Stirling","NW",5,274366.313699658,689465.507839692,10029.77,0,0,9313.69,0,0,0,0,716.08,0,0,55.15,43.0168253924231,596.926108351445,171.083356775363,261.631223536113
"Townhead Stirling","SE",1,274765.62657314,689208.657900404,13509.9,0,0,13509.9,0,0,0,0,0,0,0,354.86,16.3721866086814,142.802507261439,131.359447812028,175.905204893799
"Townhead Stirling","SE",2,274832.541204798,689106.77929849,11694.6,772.2,0,10874.91,0,0,47.48,0,0,0,0,612.87,13.9436661659626,34.493858115967,84.9570325070086,65.4702538362472
"Townhead Stirling","SE",3,274914.52205701,689054.2377199,11991.96,141.56,0,9685.25,0,401.43,517.92,1245.79,0,0,0,657.6,11.956863874592,52.4670613472558,95.3563423762176,75.3075304254324
"Townhead Stirling","SE",4,274997.384563073,688985.750407043,11167.82,0,0,8192.76,0,0,161.4,108.13,2705.52,0,0,476.14,14.8733566101735,141.486742759209,52.8830484303,147.388311080345
"Townhead Stirling","SE",5,275102.790262644,688956.298842231,10904.39,0,0,7928.33,0,0,306.01,172.88,2497.15,0,0,649.82,15.1689619317918,104.857026909617,25.256963543835,106.730232869537
"Townhead Stirling","SW",1,274738.449537636,689205.434712217,13508.94,0,0,13508.93,0,0,0,0,0,0,0,292.73,23.4186260407276,154.68577578394,128.012629529085,185.17672215406
"Townhead Stirling","SW",2,274682.587138109,689098.426797757,12049.2,0,0,12049.2,0,0,0,0,0,0,0,161.07,22.8321341378925,141.943834879594,57.6289533154029,141.736022034172
"Townhead Stirling","SW",3,274577.737313095,689054.544416366,11473.47,0,0,8299.02,0,0,0,0,3174.46,0,0,400.43,17.5642063275327,245.318539420199,18.263040555071,170.952444649341
"Townhead Stirling","SW",4,274471.494119084,689021.05890565,10617.21,0,0,4930.19,0,0,0,0,5359.18,0,327.83,296.81,24.4553192397866,354.688483611646,26.6640579039693,244.485188681859
"Townhead Stirling","SW",5,274381.315672471,688973.70684151,10053.31,0,0,1638.02,0,0,0,0,8165.38,0,249.91,382.39,17.9323034477826,451.976306281081,18.1972238022949,321.680629538712
"Turflundie","E",1,319264.678969573,714683.217843908,13457.27,0,1591.79,9765.03,0,0,234,0,941.6,924.83,0,672.01,10.5792359639007,95.6004133179134,213.886517021599,22.0931500980849
"Turflundie","E",2,319375.642389553,714730.354042825,11119.38,0,5276.39,5842.98,0,0,0,0,0,0,0,166.32,21.4333095529623,178.548430686246,141.334265208285,13.4879103973306
"Turflundie","E",3,319433.665743957,714818.05792328,13225.67,0,6693.13,2869.57,0,0,0,0,1914.58,1748.4,0,354.92,17.6620606379429,241.483495806457,49.3883590462742,10.2305578029612
"Turflundie","E",4,319527.151088329,714875.496870417,12131.42,0,6815.35,2690.04,0,0,0,0,0,2626.03,0,288.73,23.0243115614673,345.415877331298,29.9569128533536,10.2699598530279
"Turflundie","E",5,319645.753468697,714840.358304657,18502.53,0,8382.27,1592.52,0,0,0,0,191.9,8335.84,0,437.67,17.7940161671397,453.682420910957,38.5058136187168,13.4960272693499
"Turflundie","N",1,319233.429566305,714702.491443838,13466.31,213.81,342.19,10741.43,0,0,275.32,0,953.94,939.61,0,883.8,9.35972217160077,60.985005616238,212.339430831466,45.7995706575717
"Turflundie","N",2,319203.882781854,714817.374153138,10408.37,106.37,0,8868.06,134.95,0,120.08,0,0,1313.84,0,517.55,16.231041679167,56.9445613821901,182.768379124186,124.155147105535
"Turflundie","N",3,319179.825511146,714916.00439879,10160.75,0,0,7125.6,172.05,0,759.33,0,0,2275.82,0,634.49,11.5687431707145,147.870640982748,178.547934671997,136.734002637487
"Turflundie","N",4,319167.107015773,715016.326991302,10059.23,0,0,9915.27,0,0,143.97,0,0,0,0,368.81,17.7143106119498,247.387247761319,181.104741851551,166.236181698262
"Turflundie","N",5,319155.247139757,715116.108626299,10041.28,0,0,10041.28,0,0,0,0,0,0,0,200.51,22.9846608933346,343.755084681415,205.262940009371,196.015930551134
"Turflundie","S",1,319223.841888684,714651.605644066,14979.58,0,378.61,7129.6,0,0,352.8,0,3413.82,3704.74,0,755.54,9.75092722744486,95.3398731591936,209.289432537851,21.6606784912322
"Turflundie","S",2,319214.658275969,714530.570973025,10314.21,0,0,0,0,0,536.74,0,4699.98,5077.48,0,417.62,12.4161700853518,205.258833750009,133.80109943519,13.2493262987651
"Turflundie","S",3,319210.017605899,714428.50001791,10122.13,0,0,0,0,0,280.81,0,4818.14,5023.18,0,201,20.3286150010478,305.248851755014,82.8322256378505,13.0130320163011
"Turflundie","S",4,319200.159219644,714328.224377635,10511.89,0,0,1945.54,0,0,293.38,0,5149.95,3123.01,0,345.56,14.5146882788925,404.370670676605,119.733597541619,13.6688597310662
"Turflundie","S",5,319167.006719439,714231.929883933,10056.85,0,2867.41,691.53,0,0,268.79,0,1340.09,4889.03,0,321.01,15.4051598063658,443.176578283404,189.372073471321,1.88516064654761
"Turflundie","W",1,319210.143633864,714682.531021889,16075.88,132.86,327.06,12168.46,0,0,303.61,0,1086.52,2057.36,0,945.62,9.43591890021632,65.6840814506406,205.333929253455,38.796446815336
"Turflundie","W",2,319098.00572394,714636.09271349,11238.68,0,0,7258.27,0,0,0,0,3773.66,206.74,0,215.86,14.6740422561125,126.008578807338,105.952779856649,70.6969289446186
"Turflundie","W",3,318994.606126033,714645.230114376,13778.87,0,1422.38,6765.36,0,0,0,0,1199.02,3681.72,0,796.06,8.88700577727904,201.564238571066,34.6184241056407,24.4239393930736
"Turflundie","W",4,318889.869371624,714698.106487196,10517.64,0,3645.29,1849.69,0,0,0,0,617.38,4405.27,0,341.3,16.2054685023442,272.993242895707,25.5584041741159,22.4903966084129
"Turflundie","W",5,318794.865976289,714742.433684327,10713.43,0,178.46,1942.79,0,0,0,0,0,8592.17,0,258.42,29.0631048787339,252.95556068456,24.2326708819105,75.2567213193249
"West Lodge Balmule","NE",1,320540.948070775,688566.251652969,13483.7,0,0,11547.12,0,1729.4,159.25,0,47.94,0,0,316.02,16.8887380674847,102.810540390665,76.8503586088049,38.6801421713533
"West Lodge Balmule","NE",2,320627.393281091,688647.927739992,10488.27,0,0,7041.23,0,1627.08,771.3,0,1048.65,0,0,631.1,13.2923247672949,212.275310999695,130.743615552209,21.5476822417181
"West Lodge Balmule","NE",3,320713.899865291,688704.177421966,10291.53,0,0,8202.23,0,0,664.77,0,1424.54,0,0,589.15,11.5284758919993,212.213569427579,171.899976077759,59.2198685481579
"West Lodge Balmule","NE",4,320804.260183865,688750.174994327,10514.93,0,0,7961.78,0,0,535.58,0,1368.64,648.92,0,488.34,10.4643015169705,113.624691511379,162.34141711053,31.5948993813625
"West Lodge Balmule","NE",5,320897.797558958,688792.26846648,10322.4,772.23,0,5981.02,0,0,577.72,0,1028.94,1962.5,0,868.4,7.20165444039199,30.0058408456074,76.0786431960993,27.3172851464426
"West Lodge Balmule","N",1,320503.974794795,688570.812808498,16933.04,40.19,0,15185.35,0,1184.97,522.54,0,0,0,0,651.18,12.8101781040375,72.9018224031041,92.4237893813401,51.8320647495984
"West Lodge Balmule","N",2,320394.653358855,688572.330999834,16022.52,1046.37,0,13607.39,0,6.32,809.9,552.54,0,0,0,1423.41,10.6712499531697,40.9623697060393,154.55799266641,139.631879807336
"West Lodge Balmule","N",3,320300.052869838,688642.954210804,13794.48,255.47,0,11848.47,0,0,626.67,475.48,588.41,0,0,746.61,15.4185944700583,52.3315527967515,262.895135649285,131.043105398645
"West Lodge Balmule","N",4,320257.061556963,688763.800282245,12048.68,49.83,2803.2,7979.21,0,0,508.75,699.36,0,0,0,827.56,8.97737301492631,39.9539016463221,372.267589810857,31.0521305109986
"West Lodge Balmule","N",5,320197.531245645,688853.349265979,10751.01,229.09,204.98,9118.01,0,0,1086.27,112.64,0,0,0,686.46,12.5349675947135,42.1055825132249,395.523648246762,55.3389339754247
"West Lodge Balmule","SE",1,320535.314562423,688517.28643629,18630.99,10,0,18617.41,0,3.58,0,0,0,0,0,537.02,16.9928812634083,82.1606207773561,39.4556277539795,80.6270792691264
"West Lodge Balmule","SE",2,320645.115554748,688513.461105519,13036.4,0,0,12103.41,0,0,0,0,932.98,0,0,328.21,21.167818625637,186.077556670096,26.6365754659847,59.4014753674111
"West Lodge Balmule","SE",3,320769.518421114,688519.910858943,10265.75,0,0,5799.59,136.54,0,0,0,4466.17,0,0,248.75,20.1187891321775,271.592278968326,73.2552688240284,13.9978762063681
"West Lodge Balmule","SE",4,320868.922022513,688501.831708823,10067.72,0,0,7532.61,342.14,0,0,0,2535.11,0,0,549.36,11.9974370612285,244.273654068443,169.653992104352,16.7767688917066
"West Lodge Balmule","SE",5,320967.411895357,688483.058903525,10263.44,0,0,7747.37,740.12,0,0,0,1893.88,622.18,0,572.45,17.4725550907581,238.549383508046,242.858536633561,27.6913284903805
"West Lodge Balmule","S",1,320503.731525488,688569.959918498,17342.86,40.19,0,15490.4,0,1289.73,522.54,0,0,0,0,653.84,12.8023101280004,72.8201733878144,91.9760962586118,52.7413643184348
