"SITE","SURVEYID","OBS","DATE","TEMP","WINDS_0","WINDD","TRSCT","SECTION","WINDS","COMMENTS","s_dtime","e_dtime","FLAG","UNK","SOPPIP","COMPIP","MYOTI","PIP","DUNNO","PAUR","NOCTU","NOISE","fSECTION","DAYNO","TTMIDN","NOTURB","PASSES","AREA_M2","AREA_ha"
"East Fortune","East Fortune-4","KH",2013-07-11,"NA","NA",NA,"N",1,0.3,NA,2013-07-11 23:19:00,2013-07-11 23:37:00,0,0,0,0,0,0,0,0,0,0,"1",191,-41,1,0,14250.45,1.425045
"East Fortune","East Fortune-4","KH",2013-07-11,"NA","NA",NA,"N",2,0.5,NA,2013-07-11 23:19:00,2013-07-11 23:37:00,0,0,0,0,0,0,0,0,0,0,"2",191,-41,1,0,14250.45,1.425045
"East Fortune","East Fortune-4","KH",2013-07-11,"NA","NA",NA,"N",3,0.3,NA,2013-07-11 23:19:00,2013-07-11 23:37:00,0,0,0,0,0,0,0,0,0,0,"3",191,-41,1,0,14250.45,1.425045
"East Fortune","East Fortune-4","KH",2013-07-11,"NA","NA",NA,"N",4,0.7,NA,2013-07-11 23:19:00,2013-07-11 23:37:00,0,0,0,0,0,1,1,0,0,0,"4",191,-41,1,1,14250.45,1.425045
"East Fortune","East Fortune-4","KH",2013-07-11,"NA","NA",NA,"N",5,0.7,NA,2013-07-11 23:19:00,2013-07-11 23:37:00,0,0,0,1,0,0,0,0,0,0,"5",191,-41,1,1,14250.45,1.425045
"East Fortune","East Fortune-5","KH",2013-07-16,"NA","NA",NA,"S",1,0.3,NA,2013-07-16 22:18:59,2013-07-16 22:31:59,0,0,0,0,0,0,0,0,0,0,"1",196,-101.016666666667,1,0,14250.45,1.425045
"East Fortune","East Fortune-5","KH",2013-07-16,"NA","NA",NA,"S",2,0.3,NA,2013-07-16 22:18:59,2013-07-16 22:31:59,0,0,0,0,0,0,0,0,0,0,"2",196,-101.016666666667,1,0,14250.45,1.425045
"East Fortune","East Fortune-5","KH",2013-07-16,"NA","NA",NA,"S",3,0.5,NA,2013-07-16 22:18:59,2013-07-16 22:31:59,0,0,6,0,0,1,0,0,0,0,"3",196,-101.016666666667,1,7,14250.45,1.425045
"East Fortune","East Fortune-5","KH",2013-07-16,"NA","NA",NA,"S",4,0.3,NA,2013-07-16 22:18:59,2013-07-16 22:31:59,0,0,12,6,0,0,0,0,0,0,"4",196,-101.016666666667,1,18,14250.45,1.425045
"East Fortune","East Fortune-5","KH",2013-07-16,"NA","NA",NA,"S",5,0.3,NA,2013-07-16 22:18:59,2013-07-16 22:31:59,0,0,8,0,0,0,0,0,0,0,"5",196,-101.016666666667,1,8,14250.45,1.425045
"East Fortune","East Fortune-5","KH",2013-07-16,"NA","NA",NA,"W",1,0.5,NA,2013-07-16 22:31:59,2013-07-16 22:50:59,0,0,0,0,0,0,0,0,0,0,"1",196,-88.0166666666667,1,0,14250.45,1.425045
"East Fortune","East Fortune-5","KH",2013-07-16,"NA","NA",NA,"W",2,0.7,NA,2013-07-16 22:31:59,2013-07-16 22:50:59,0,0,0,0,0,0,0,0,0,0,"2",196,-88.0166666666667,1,0,14250.45,1.425045
"East Fortune","East Fortune-5","KH",2013-07-16,"NA","NA",NA,"W",3,1.1,NA,2013-07-16 22:31:59,2013-07-16 22:50:59,0,0,0,0,0,0,0,0,0,0,"3",196,-88.0166666666667,1,0,14250.45,1.425045
"East Fortune","East Fortune-5","KH",2013-07-16,"NA","NA",NA,"W",4,0.8,NA,2013-07-16 22:31:59,2013-07-16 22:50:59,0,0,0,0,0,0,0,0,0,0,"4",196,-88.0166666666667,1,0,14250.45,1.425045
"East Fortune","East Fortune-5","KH",2013-07-16,"NA","NA",NA,"W",5,1.2,NA,2013-07-16 22:31:59,2013-07-16 22:50:59,0,0,0,3,0,0,0,0,0,0,"5",196,-88.0166666666667,1,3,14250.45,1.425045
"East Fortune","East Fortune-5","KH",2013-07-16,"NA","NA",NA,"N",1,0.5,NA,2013-07-16 23:03:00,2013-07-16 23:16:00,0,0,0,0,0,0,0,0,0,0,"1",196,-57,1,0,14250.45,1.425045
"East Fortune","East Fortune-5","KH",2013-07-16,"NA","NA",NA,"N",2,0.5,NA,2013-07-16 23:03:00,2013-07-16 23:16:00,0,0,0,0,0,0,0,0,0,0,"2",196,-57,1,0,14250.45,1.425045
"East Fortune","East Fortune-5","KH",2013-07-16,"NA","NA",NA,"N",3,0.5,NA,2013-07-16 23:03:00,2013-07-16 23:16:00,0,0,6,0,0,0,0,0,0,0,"3",196,-57,1,6,14250.45,1.425045
"East Fortune","East Fortune-5","KH",2013-07-16,"NA","NA",NA,"N",4,0.7,NA,2013-07-16 23:03:00,2013-07-16 23:16:00,0,0,0,1,0,0,0,0,0,0,"4",196,-57,1,1,14250.45,1.425045
"East Fortune","East Fortune-5","KH",2013-07-16,"NA","NA",NA,"N",5,0.5,NA,2013-07-16 23:03:00,2013-07-16 23:16:00,0,0,0,0,0,0,0,0,0,0,"5",196,-57,1,0,14250.45,1.425045
"Hoprig","Hoprig-1","JM",2013-07-16,"20.6","3.4","WSW","E",1,2.6,NA,2013-07-16 00:01:59,2013-07-16 00:16:00,0,0,0,0,0,0,0,0,0,0,"1",196,1.98333333333333,1,0,14550.36,1.455036
"Hoprig","Hoprig-1","JM",2013-07-16,"20.6","3.4","WSW","E",2,2.3,NA,2013-07-16 00:01:59,2013-07-16 00:16:00,0,0,0,0,0,0,0,0,0,0,"2",196,1.98333333333333,1,0,14550.36,1.455036
"Hoprig","Hoprig-1","JM",2013-07-16,"20.6","3.4","WSW","E",3,3.1,NA,2013-07-16 00:01:59,2013-07-16 00:16:00,0,0,0,0,0,0,0,0,0,0,"3",196,1.98333333333333,1,0,14550.36,1.455036
"Hoprig","Hoprig-1","JM",2013-07-16,"20.6","3.4","WSW","E",4,2.3,NA,2013-07-16 00:01:59,2013-07-16 00:16:00,0,0,0,0,0,0,0,0,0,0,"4",196,1.98333333333333,1,0,14550.36,1.455036
"Hoprig","Hoprig-1","JM",2013-07-16,"20.6","3.4","WSW","E",5,3.2,NA,2013-07-16 00:01:59,2013-07-16 00:16:00,0,0,0,0,0,0,0,0,0,0,"5",196,1.98333333333333,1,0,14550.36,1.455036
"Hoprig","Hoprig-1","JM",2013-07-16,"20.6","3.4","WSW","S",5,1.9,NA,2013-07-16 00:32:00,2013-07-16 00:43:59,0,0,0,0,0,0,0,0,0,0,"5",196,32,1,0,14550.36,1.455036
"Hoprig","Hoprig-1","JM",2013-07-16,"20.6","3.4","WSW","S",4,3,NA,2013-07-16 00:32:00,2013-07-16 00:43:59,0,0,0,0,0,0,0,0,0,0,"4",196,32,1,0,14550.36,1.455036
"Hoprig","Hoprig-1","JM",2013-07-16,"20.6","3.4","WSW","S",3,2.1,NA,2013-07-16 00:32:00,2013-07-16 00:43:59,0,0,0,0,0,0,0,0,0,0,"3",196,32,1,0,14550.36,1.455036
"Hoprig","Hoprig-1","JM",2013-07-16,"20.6","3.4","WSW","S",2,2.1,NA,2013-07-16 00:32:00,2013-07-16 00:43:59,2,2,0,4,0,0,0,0,0,0,"2",196,32,1,4,14550.36,1.455036
"Hoprig","Hoprig-1","JM",2013-07-16,"20.6","3.4","WSW","S",1,1.9,NA,2013-07-16 00:32:00,2013-07-16 00:43:59,0,0,0,0,0,0,0,0,0,0,"1",196,32,1,0,14550.36,1.455036
"Hoprig","Hoprig-1","JM",2013-07-16,"20.6","3.4","WSW","N",1,3.8,NA,2013-07-16 00:45:00,2013-07-16 00:58:00,0,0,0,0,0,0,0,0,0,0,"1",196,45,1,0,14550.36,1.455036
"Hoprig","Hoprig-1","JM",2013-07-16,"20.6","3.4","WSW","N",2,3,NA,2013-07-16 00:45:00,2013-07-16 00:58:00,0,0,0,0,0,0,0,0,0,0,"2",196,45,1,0,14550.36,1.455036
"Hoprig","Hoprig-1","JM",2013-07-16,"20.6","3.4","WSW","N",3,3.7,NA,2013-07-16 00:45:00,2013-07-16 00:58:00,0,0,0,0,0,1,0,0,0,0,"3",196,45,1,1,14550.36,1.455036
"Hoprig","Hoprig-1","JM",2013-07-16,"20.6","3.4","WSW","N",4,2.1,NA,2013-07-16 00:45:00,2013-07-16 00:58:00,0,0,0,0,0,0,0,0,0,0,"4",196,45,1,0,14550.36,1.455036
"Hoprig","Hoprig-1","JM",2013-07-16,"20.6","3.4","WSW","N",5,2.7,NA,2013-07-16 00:45:00,2013-07-16 00:58:00,0,0,0,0,0,0,0,0,0,0,"5",196,45,1,0,14550.36,1.455036
"Hoprig","Hoprig-1","JM",2013-07-16,"20.6","3.4","WSW","W",5,1,NA,2013-07-16 01:11:00,2013-07-16 01:23:00,0,0,0,2,0,0,0,0,0,0,"5",196,71,1,2,14550.36,1.455036
"Hoprig","Hoprig-1","JM",2013-07-16,"20.6","3.4","WSW","W",4,2.2,NA,2013-07-16 01:11:00,2013-07-16 01:23:00,0,0,0,0,0,0,0,0,0,0,"4",196,71,1,0,14550.36,1.455036
"Hoprig","Hoprig-1","JM",2013-07-16,"20.6","3.4","WSW","W",3,2,NA,2013-07-16 01:11:00,2013-07-16 01:23:00,0,0,0,0,0,0,0,0,0,0,"3",196,71,1,0,14550.36,1.455036
"Hoprig","Hoprig-1","JM",2013-07-16,"20.6","3.4","WSW","W",2,2,NA,2013-07-16 01:11:00,2013-07-16 01:23:00,0,0,0,0,0,0,0,0,0,0,"2",196,71,1,0,14550.36,1.455036
"Hoprig","Hoprig-1","JM",2013-07-16,"20.6","3.4","WSW","W",1,2,NA,2013-07-16 01:11:00,2013-07-16 01:23:00,0,0,1,0,0,0,1,0,0,0,"1",196,71,1,1,14550.36,1.455036
"Hoprig","Hoprig-2","JM",2013-08-31,"12","5.1","W","N",1,5.7,NA,2013-08-31 21:01:59,2013-08-31 21:14:59,0,0,0,0,0,0,0,0,0,0,"1",242,-178.016666666667,1,0,14550.36,1.455036
"Hoprig","Hoprig-2","JM",2013-08-31,"12","5.1","W","N",2,3.1,NA,2013-08-31 21:01:59,2013-08-31 21:14:59,0,0,0,0,0,0,0,0,0,0,"2",242,-178.016666666667,1,0,14550.36,1.455036
"Hoprig","Hoprig-2","JM",2013-08-31,"12","5.1","W","N",3,3.3,NA,2013-08-31 21:01:59,2013-08-31 21:14:59,0,0,0,0,0,0,0,0,0,0,"3",242,-178.016666666667,1,0,14550.36,1.455036
"Hoprig","Hoprig-2","JM",2013-08-31,"12","5.1","W","N",4,4.2,NA,2013-08-31 21:01:59,2013-08-31 21:14:59,0,0,0,0,0,0,0,0,0,0,"4",242,-178.016666666667,1,0,14550.36,1.455036
"Hoprig","Hoprig-2","JM",2013-08-31,"12","5.1","W","N",5,5.5,NA,2013-08-31 21:01:59,2013-08-31 21:14:59,0,0,0,0,0,0,0,0,0,0,"5",242,-178.016666666667,1,0,14550.36,1.455036
"Hoprig","Hoprig-2","JM",2013-08-31,"12","5.1","W","W",1,5.9,NA,2013-08-31 21:23:00,2013-08-31 21:40:59,0,0,0,0,0,0,0,0,0,0,"1",242,-157,1,0,14550.36,1.455036
"Hoprig","Hoprig-2","JM",2013-08-31,"12","5.1","W","W",2,5.5,NA,2013-08-31 21:23:00,2013-08-31 21:40:59,0,0,0,0,0,0,0,0,0,0,"2",242,-157,1,0,14550.36,1.455036
"Hoprig","Hoprig-2","JM",2013-08-31,"12","5.1","W","W",3,4.9,NA,2013-08-31 21:23:00,2013-08-31 21:40:59,0,0,0,0,0,0,0,0,0,0,"3",242,-157,1,0,14550.36,1.455036
"Hoprig","Hoprig-2","JM",2013-08-31,"12","5.1","W","W",4,4.3,NA,2013-08-31 21:23:00,2013-08-31 21:40:59,0,0,0,0,0,0,0,0,0,0,"4",242,-157,1,0,14550.36,1.455036
"Hoprig","Hoprig-2","JM",2013-08-31,"12","5.1","W","W",5,2.8,NA,2013-08-31 21:23:00,2013-08-31 21:40:59,0,0,0,0,0,0,0,0,0,0,"5",242,-157,1,0,14550.36,1.455036
"Hoprig","Hoprig-2","JM",2013-08-31,"12","5.1","W","E",1,5.3,NA,2013-08-31 21:48:00,2013-08-31 22:01:00,0,0,0,0,0,0,0,0,0,0,"1",242,-132,1,0,14550.36,1.455036
"Hoprig","Hoprig-2","JM",2013-08-31,"12","5.1","W","E",2,5.4,NA,2013-08-31 21:48:00,2013-08-31 22:01:00,0,0,0,0,0,0,0,0,0,0,"2",242,-132,1,0,14550.36,1.455036
"Hoprig","Hoprig-2","JM",2013-08-31,"12","5.1","W","E",3,5.3,NA,2013-08-31 21:48:00,2013-08-31 22:01:00,0,0,0,0,0,0,0,0,0,0,"3",242,-132,1,0,14550.36,1.455036
"Hoprig","Hoprig-2","JM",2013-08-31,"12","5.1","W","E",4,4.5,NA,2013-08-31 21:48:00,2013-08-31 22:01:00,0,1,0,0,0,0,0,0,0,0,"4",242,-132,1,0,14550.36,1.455036
"Hoprig","Hoprig-2","JM",2013-08-31,"12","5.1","W","E",5,5.4,NA,2013-08-31 21:48:00,2013-08-31 22:01:00,0,0,0,0,0,0,0,0,0,0,"5",242,-132,1,0,14550.36,1.455036
"Hoprig","Hoprig-2","JM",2013-08-31,"12","5.1","W","S",1,3.4,NA,2013-08-31 22:09:00,2013-08-31 22:24:00,0,0,0,0,0,0,0,0,0,0,"1",242,-111,1,0,14550.36,1.455036
"Hoprig","Hoprig-2","JM",2013-08-31,"12","5.1","W","S",2,5.7,NA,2013-08-31 22:09:00,2013-08-31 22:24:00,0,0,0,0,0,0,0,0,0,0,"2",242,-111,1,0,14550.36,1.455036
"Hoprig","Hoprig-2","JM",2013-08-31,"12","5.1","W","S",3,4.7,NA,2013-08-31 22:09:00,2013-08-31 22:24:00,0,0,0,0,0,0,0,0,0,0,"3",242,-111,1,0,14550.36,1.455036
"Hoprig","Hoprig-2","JM",2013-08-31,"12","5.1","W","S",4,6.1,NA,2013-08-31 22:09:00,2013-08-31 22:24:00,0,0,0,0,0,0,0,0,0,0,"4",242,-111,1,0,14550.36,1.455036
"Hoprig","Hoprig-2","JM",2013-08-31,"12","5.1","W","S",5,5,NA,2013-08-31 22:09:00,2013-08-31 22:24:00,0,0,0,0,0,0,0,0,0,0,"5",242,-111,1,0,14550.36,1.455036
"Islabank","Islabank-1","JM",2013-06-20,"18.7","3.2","NE","SW",1,3.7,NA,2013-06-20 22:44:00,2013-06-20 22:56:00,0,0,0,0,0,0,0,0,0,0,"1",170,-76,1,0,13400.75,1.340075
"Islabank","Islabank-1","JM",2013-06-20,"18.7","3.2","NE","SW",2,1.9,NA,2013-06-20 22:44:00,2013-06-20 22:56:00,0,0,0,0,0,0,0,0,0,0,"2",170,-76,1,0,13400.75,1.340075
"Islabank","Islabank-1","JM",2013-06-20,"18.7","3.2","NE","SW",3,2.5,NA,2013-06-20 22:44:00,2013-06-20 22:56:00,0,0,0,0,0,1,0,0,0,0,"3",170,-76,1,1,13400.75,1.340075
"Islabank","Islabank-1","JM",2013-06-20,"18.7","3.2","NE","SW",4,3.8,NA,2013-06-20 22:44:00,2013-06-20 22:56:00,0,0,0,0,0,0,0,0,0,0,"4",170,-76,1,0,13400.75,1.340075
"Islabank","Islabank-1","JM",2013-06-20,"18.7","3.2","NE","SW",5,2.7,NA,2013-06-20 22:44:00,2013-06-20 22:56:00,0,0,0,0,0,0,0,0,0,0,"5",170,-76,1,0,13400.75,1.340075
"Islabank","Islabank-1","JM",2013-06-20,"18.7","3.2","NE","SW",1,2,NA,2013-06-20 23:03:59,2013-06-20 23:21:00,0,0,0,0,0,0,0,0,0,0,"1",170,-56.0166666666667,1,0,13400.75,1.340075
"Islabank","Islabank-1","JM",2013-06-20,"18.7","3.2","NE","SW",2,2.3,NA,2013-06-20 23:03:59,2013-06-20 23:21:00,0,0,0,0,0,0,0,0,0,0,"2",170,-56.0166666666667,1,0,13400.75,1.340075
"Islabank","Islabank-1","JM",2013-06-20,"18.7","3.2","NE","NE",5,2.2,NA,2013-06-20 23:35:00,2013-06-20 23:47:00,0,0,0,0,0,0,0,0,0,0,"5",170,-25,1,0,13400.75,1.340075
"Islabank","Islabank-1","JM",2013-06-20,"18.7","3.2","NE","NE",4,1.5,NA,2013-06-20 23:35:00,2013-06-20 23:47:00,0,0,0,0,0,0,0,0,0,0,"4",170,-25,1,0,13400.75,1.340075
"Islabank","Islabank-1","JM",2013-06-20,"18.7","3.2","NE","NE",3,2.9,NA,2013-06-20 23:35:00,2013-06-20 23:47:00,0,0,0,0,0,0,0,0,0,0,"3",170,-25,1,0,13400.75,1.340075
"Islabank","Islabank-1","JM",2013-06-20,"18.7","3.2","NE","NE",2,2,NA,2013-06-20 23:35:00,2013-06-20 23:47:00,0,0,1,0,0,0,0,0,0,0,"2",170,-25,1,1,13400.75,1.340075
"Islabank","Islabank-1","JM",2013-06-20,"18.7","3.2","NE","NE",1,0.1,NA,2013-06-20 23:35:00,2013-06-20 23:47:00,0,0,0,0,0,0,0,0,0,0,"1",170,-25,1,0,13400.75,1.340075
"Islabank","Islabank-1","JM",2013-06-20,"18.7","3.2","NE","SE",1,1.5,NA,2013-06-20 23:50:00,2013-06-21 00:03:00,0,0,0,0,0,0,0,0,0,0,"1",170,-10,1,0,13400.75,1.340075
"Islabank","Islabank-1","JM",2013-06-20,"18.7","3.2","NE","SE",2,1.6,NA,2013-06-20 23:50:00,2013-06-21 00:03:00,0,0,0,0,0,0,0,0,0,0,"2",170,-10,1,0,13400.75,1.340075
"Islabank","Islabank-1","JM",2013-06-20,"18.7","3.2","NE","SE",3,1.5,NA,2013-06-20 23:50:00,2013-06-21 00:03:00,0,0,0,0,0,0,0,0,0,0,"3",170,-10,1,0,13400.75,1.340075
"Islabank","Islabank-1","JM",2013-06-20,"18.7","3.2","NE","SE",4,1.3,NA,2013-06-20 23:50:00,2013-06-21 00:03:00,0,0,0,1,0,0,0,0,0,0,"4",170,-10,1,1,13400.75,1.340075
"Islabank","Islabank-1","JM",2013-06-20,"18.7","3.2","NE","SE",5,1.3,NA,2013-06-20 23:50:00,2013-06-21 00:03:00,0,0,0,0,0,0,0,0,0,0,"5",170,-10,1,0,13400.75,1.340075
"Islabank","Islabank-2","JM",2013-08-07,"17.5","0","NA","NE",1,0,NA,2013-08-07 00:08:00,2013-08-07 00:20:00,0,0,0,0,0,0,0,0,0,0,"1",218,8,1,0,13400.75,1.340075
"Islabank","Islabank-2","JM",2013-08-07,"17.5","0","NA","NE",2,0,NA,2013-08-07 00:08:00,2013-08-07 00:20:00,0,0,0,0,0,0,0,0,0,0,"2",218,8,1,0,13400.75,1.340075
"Islabank","Islabank-2","JM",2013-08-07,"17.5","0","NA","NE",3,0,NA,2013-08-07 00:08:00,2013-08-07 00:20:00,0,0,0,0,0,0,0,0,0,0,"3",218,8,1,0,13400.75,1.340075
"Islabank","Islabank-2","JM",2013-08-07,"17.5","0","NA","NE",4,0,NA,2013-08-07 00:08:00,2013-08-07 00:20:00,0,0,0,0,0,0,0,0,0,0,"4",218,8,1,0,13400.75,1.340075
"Islabank","Islabank-2","JM",2013-08-07,"17.5","0","NA","NE",5,0,NA,2013-08-07 00:08:00,2013-08-07 00:20:00,0,0,0,0,0,0,0,0,0,0,"5",218,8,1,0,13400.75,1.340075
"Islabank","Islabank-2","JM",2013-08-07,"17.5","0","NA","SW",1,0.1,NA,2013-08-07 00:53:59,2013-08-07 01:07:00,0,0,1,0,0,0,0,0,0,0,"1",218,53.9833333333333,1,1,13400.75,1.340075
"Islabank","Islabank-2","JM",2013-08-07,"17.5","0","NA","SW",2,0.1,NA,2013-08-07 00:53:59,2013-08-07 01:07:00,0,0,1,0,0,0,0,0,0,0,"2",218,53.9833333333333,1,1,13400.75,1.340075
"Islabank","Islabank-2","JM",2013-08-07,"17.5","0","NA","SW",3,0,NA,2013-08-07 00:53:59,2013-08-07 01:07:00,1,0,0,0,0,0,0,0,0,0,"3",218,53.9833333333333,1,0,13400.75,1.340075
"Islabank","Islabank-2","JM",2013-08-07,"17.5","0","NA","SW",4,0,NA,2013-08-07 00:53:59,2013-08-07 01:07:00,0,0,0,0,0,0,0,0,0,0,"4",218,53.9833333333333,1,0,13400.75,1.340075
"Islabank","Islabank-2","JM",2013-08-07,"17.5","0","NA","SW",5,0,NA,2013-08-07 00:53:59,2013-08-07 01:07:00,0,0,0,0,0,0,0,0,0,0,"5",218,53.9833333333333,1,0,13400.75,1.340075
"Islabank","Islabank-2","JM",2013-08-07,"17.5","0","NA","SE",1,0.1,NA,2013-08-07 01:15:00,2013-08-07 01:28:00,0,0,0,0,0,0,0,0,0,0,"1",218,75,1,0,13400.75,1.340075
"Islabank","Islabank-2","JM",2013-08-07,"17.5","0","NA","SE",2,0,NA,2013-08-07 01:15:00,2013-08-07 01:28:00,0,0,1,1,0,0,0,0,0,0,"2",218,75,1,2,13400.75,1.340075
"Islabank","Islabank-2","JM",2013-08-07,"17.5","0","NA","SE",3,0,NA,2013-08-07 01:15:00,2013-08-07 01:28:00,1,0,0,1,0,0,0,0,0,0,"3",218,75,1,1,13400.75,1.340075
"Islabank","Islabank-2","JM",2013-08-07,"17.5","0","NA","SE",4,0,NA,2013-08-07 01:15:00,2013-08-07 01:28:00,0,0,1,0,0,0,0,0,0,0,"4",218,75,1,1,13400.75,1.340075
"Islabank","Islabank-2","JM",2013-08-07,"17.5","0","NA","SE",5,0,NA,2013-08-07 01:15:00,2013-08-07 01:28:00,3,0,3,0,0,0,0,0,0,0,"5",218,75,1,3,13400.75,1.340075
"Murrayshall","Murrayshall-1","JM",2013-06-19,"18.6","2.8","W","SW",1,1.5,NA,2013-06-19 23:00:59,2013-06-19 23:13:59,0,0,0,0,0,0,0,0,0,0,"1",169,-59.0166666666667,1,0,13958.79,1.395879
"Murrayshall","Murrayshall-1","JM",2013-06-19,"18.6","2.8","W","SW",2,1.7,NA,2013-06-19 23:00:59,2013-06-19 23:13:59,0,0,0,0,0,0,0,0,0,0,"2",169,-59.0166666666667,1,0,13958.79,1.395879
"Murrayshall","Murrayshall-1","JM",2013-06-19,"18.6","2.8","W","SW",3,2.1,NA,2013-06-19 23:00:59,2013-06-19 23:13:59,0,0,0,0,0,0,0,0,0,0,"3",169,-59.0166666666667,1,0,13958.79,1.395879
"Murrayshall","Murrayshall-1","JM",2013-06-19,"18.6","2.8","W","SW",4,2.6,NA,2013-06-19 23:00:59,2013-06-19 23:13:59,0,0,0,0,0,0,0,0,0,0,"4",169,-59.0166666666667,1,0,13958.79,1.395879
"Murrayshall","Murrayshall-1","JM",2013-06-19,"18.6","2.8","W","SW",5,2,NA,2013-06-19 23:00:59,2013-06-19 23:13:59,0,0,0,0,0,0,0,0,0,0,"5",169,-59.0166666666667,1,0,13958.79,1.395879
"Murrayshall","Murrayshall-1","JM",2013-06-19,"18.6","2.8","W","NW",5,1.4,NA,2013-06-19 23:26:00,2013-06-19 23:39:59,0,0,2,0,0,0,0,0,0,0,"5",169,-34,1,2,13958.79,1.395879
"Murrayshall","Murrayshall-1","JM",2013-06-19,"18.6","2.8","W","NW",4,2.5,NA,2013-06-19 23:26:00,2013-06-19 23:39:59,0,0,0,0,0,0,0,0,0,0,"4",169,-34,1,0,13958.79,1.395879
"Murrayshall","Murrayshall-1","JM",2013-06-19,"18.6","2.8","W","NW",3,4.9,NA,2013-06-19 23:26:00,2013-06-19 23:39:59,0,0,0,0,0,0,0,0,0,0,"3",169,-34,1,0,13958.79,1.395879
"Murrayshall","Murrayshall-1","JM",2013-06-19,"18.6","2.8","W","NW",2,1.7,NA,2013-06-19 23:26:00,2013-06-19 23:39:59,0,0,0,0,0,0,0,0,0,0,"2",169,-34,1,0,13958.79,1.395879
"Murrayshall","Murrayshall-1","JM",2013-06-19,"18.6","2.8","W","NW",1,3,NA,2013-06-19 23:26:00,2013-06-19 23:39:59,0,0,0,0,0,0,0,0,0,0,"1",169,-34,1,0,13958.79,1.395879
"Murrayshall","Murrayshall-1","JM",2013-06-19,"18.6","2.8","W","N",1,NA,"Anemometer bust",2013-06-19 23:42:00,2013-06-19 23:55:00,0,0,0,0,0,0,0,0,0,0,"1",169,-18,1,0,13958.79,1.395879
"Murrayshall","Murrayshall-1","JM",2013-06-19,"18.6","2.8","W","N",2,NA,"Anemometer bust",2013-06-19 23:42:00,2013-06-19 23:55:00,0,0,0,1,0,0,0,0,0,0,"2",169,-18,1,1,13958.79,1.395879
"Murrayshall","Murrayshall-1","JM",2013-06-19,"18.6","2.8","W","N",3,NA,"Anemometer bust",2013-06-19 23:42:00,2013-06-19 23:55:00,0,0,0,0,0,0,0,0,0,0,"3",169,-18,1,0,13958.79,1.395879
"Murrayshall","Murrayshall-1","JM",2013-06-19,"18.6","2.8","W","N",4,NA,"Anemometer bust",2013-06-19 23:42:00,2013-06-19 23:55:00,0,0,0,1,0,0,0,0,0,0,"4",169,-18,1,1,13958.79,1.395879
"Murrayshall","Murrayshall-1","JM",2013-06-19,"18.6","2.8","W","N",5,NA,"Anemometer bust",2013-06-19 23:42:00,2013-06-19 23:55:00,0,0,0,2,0,0,0,0,0,0,"5",169,-18,1,2,13958.79,1.395879
"Murrayshall","Murrayshall-1","JM",2013-06-19,"18.6","2.8","W","SE",5,NA,"Anemometer bust",2013-06-20 00:07:00,2013-06-20 00:20:00,0,0,0,0,0,0,0,0,0,0,"5",169,7,1,0,13958.79,1.395879
