ob_end_time, id_type, id, ob_hour_count, version_num, met_domain_name, src_id, rec_st_ind, max_air_temp, min_air_temp, min_grss_temp, min_conc_temp, max_air_temp_q, min_air_temp_q, min_grss_temp_q, min_conc_temp_q, meto_stmp_time, midas_stmp_etime, max_air_temp_j, min_air_temp_j, min_grss_temp_j, min_conc_temp_j
05/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,9.9,3.2, , ,1,1, , , 2013-12-05 09:24,0, , , ,
05/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,9.9,3.2, , ,6,6, , , 2013-12-05 09:24,0, , , ,
06/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,6.9,0.7, , ,1,1, , , 2013-12-06 09:19,0, , , ,
06/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,6.9,0.7, , ,6,6, , , 2013-12-06 09:19,0, , , ,
07/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,3.1,0.5, , ,1,1, , , 2013-12-09 10:09,0, , , ,
07/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,3.1,0.5, , ,6,6, , , 2013-12-09 10:09,0, , , ,
08/12/2013 09:00, DCNN,6297,24,0, DLY3208,963,1012,10.7,0.5, , ,151,1, , , 2013-12-09 10:11,0, , , ,
08/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1022,11,0.5, , ,2301,1, , , 2013-12-10 07:45,0, , , ,
08/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1022,11,1.5, , ,2006,2006, , , 2014-03-20 11:59,0, , , ,
09/12/2013 09:00, DCNN,6297,24,0, DLY3208,963,1012,13,0.6, , ,1,1, , , 2013-12-09 10:13,0, , , ,
09/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13,0.6, , ,1,1, , , 2013-12-09 10:13,0, , , ,
09/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1022,13,10.5, , ,6,2006, , , 2014-03-20 11:59,0, , , ,
10/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.3,9.8, , ,1,1, , , 2013-12-10 09:44,0, , , ,
10/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.3,9.8, , ,6,6, , , 2013-12-10 09:44,0, , , ,
11/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.6,10.3, , ,1,1, , , 2013-12-11 09:09,0, , , ,
11/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.6,10.3, , ,6,6, , , 2013-12-11 09:09,0, , , ,
12/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,11.6,6.2, , ,1,1, , , 2013-12-12 09:51,0, , , ,
12/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,11.6,6.2, , ,6,6, , , 2013-12-12 09:51,0, , , ,
13/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.5,10.8, , ,1,1, , , 2013-12-13 09:43,0, , , ,
13/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.5,10.8, , ,6,6, , , 2013-12-13 09:43,0, , , ,
14/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.7,5, , ,1,1, , , 2013-12-16 09:13,0, , , ,
14/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.7,5, , ,6,6, , , 2013-12-16 09:13,0, , , ,
15/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12,5.7, , ,1,1, , , 2013-12-16 09:14,0, , , ,
15/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12,5.7, , ,6,6, , , 2013-12-16 09:14,0, , , ,
16/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,10.9,5.9, , ,1,1, , , 2013-12-16 09:16,0, , , ,
16/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,10.9,5.9, , ,6,6, , , 2013-12-16 09:16,0, , , ,
17/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,7.7,3.4, , ,1,1, , , 2013-12-17 09:30,0, , , ,
17/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,7.7,3.4, , ,6,6, , , 2013-12-17 09:30,0, , , ,
18/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,9,4, , ,2006,2006, , , 2014-03-20 12:54,0, , , ,
19/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12,2.2, , ,1,1, , , 2013-12-19 09:23,0, , , ,
19/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12,2.2, , ,6,6, , , 2013-12-19 09:23,0, , , ,
20/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,5,3, , ,2006,2006, , , 2014-03-20 13:12,0, , , ,
21/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,10,5, , ,2006,2006, , , 2014-03-20 13:12,0, , , ,
22/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,10,2.7, , ,1,1, , , 2013-12-27 11:36,0, , , ,
22/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,10,2.7, , ,6,6, , , 2013-12-27 11:36,0, , , ,
23/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,5,2, , ,2006,2006, , , 2014-03-20 13:17,0, , , ,
24/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,11,2.3, , ,1,1, , , 2013-12-27 11:40,0, , , ,
24/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,11,2.3, , ,6,6, , , 2013-12-27 11:40,0, , , ,
25/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,9.8,2.1, , ,1,1, , , 2013-12-27 11:42,0, , , ,
25/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,9.8,2.1, , ,6,6, , , 2013-12-27 11:42,0, , , ,
26/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,8,3, , ,1,1, , , 2013-12-27 11:44,0, , , ,
26/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,8,3, , ,6,6, , , 2013-12-27 11:44,0, , , ,
27/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,8.6,3.8, , ,1,1, , , 2013-12-27 11:46,0, , , ,
27/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,8.6,3.8, , ,6,6, , , 2013-12-27 11:46,0, , , ,
28/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,9,5, , ,1,1, , , 2013-12-30 08:27,0, , , ,
28/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,9,5, , ,6,6, , , 2013-12-30 08:27,0, , , ,
29/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,9,4.5, , ,1,1, , , 2013-12-30 08:28,0, , , ,
29/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,9,4.5, , ,6,6, , , 2013-12-30 08:28,0, , , ,
30/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,10,4.4, , ,1,1, , , 2013-12-30 09:27,0, , , ,
30/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,10,4.4, , ,6,6, , , 2013-12-30 09:27,0, , , ,
31/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,8,3.9, , ,1,1, , , 2013-12-31 09:13,0, , , ,
31/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,8,3.9, , ,6,6, , , 2013-12-31 09:13,0, , , ,
